3656    0    [0.6074922870000001, 0.596323596, 0.600863943, 0.620388052, 0.607620449, 0.609253013, 0.606866361, 0.608063385, 0.6098121270000001, 0.610425215, 0.60253367, 0.6114090050000001, 0.609283565, 0.627074347, 0.6068510840000001, 0.621498266, 0.606870372, 0.5949936960000001, 0.60663889, 0.6066795040000001, 0.6039650790000001, 0.6080839990000001, 0.622202001, 0.6295695160000001, 0.6006223740000001, 0.610707803, 0.605786615, 0.613582536, 0.609187798, 0.609911553, 0.598000547, 0.623196875, 0.6101743910000001, 0.611341326, 0.604993046, 0.6080234339999999, 0.619124082, 0.60824411, 0.628053593, 0.6150899910000001, ]
68    0    [0.6749417179999999, 0.668885832, 0.6661884679999999, 0.6659690299999999, 0.6759018809999999, 0.661398608, 0.6641721439999999, 0.6704156240000001, 0.6783491229999999, 0.667128167, 0.6602584170000001, 0.677199884, 0.673979785, 0.669051085, 0.6709560499999999, 0.672726443, 0.650668134, 0.6797632949999999, 0.6724428769999999, 0.6847121380000001, 0.659345664, 0.660553576, 0.6793066139999999, 0.6674333769999999, 0.6529762480000001, 0.653591561, 0.6724165529999999, 0.6763537409999999, 0.6663808980000001, 0.6649447499999999, 0.670772849, 0.666277419, 0.6559304780000002, 0.6839653809999999, 0.6686909830000001, 0.6654137229999999, 0.664726932, 0.6982578759999999, 0.673541832, 0.6656177859999999, ]
3630    0    [0.614993038, 0.6192482810000001, 0.6245158850000001, 0.612772438, 0.6177173290000001, 0.6124654540000001, 0.606801216, 0.607009451, 0.613111027, 0.6044916450000001, 0.624779974, 0.6170287, 0.620219852, 0.6232856330000001, 0.60319988, 0.611236152, 0.6258987979999999, 0.6233409000000001, 0.611249774, 0.6206778300000001, 0.648966041, 0.6151728009999999, 0.617544552, 0.6119611620000001, 0.612930662, 0.622959513, 0.619275247, 0.6115719740000001, 0.615129629, 0.6070882480000002, 0.6232775210000001, 0.614307392, 0.612988533, 0.6276802770000001, 0.603728142, 0.6104859090000001, 0.6124194620000001, 0.638958809, 0.618773542, 0.6199620210000001, ]
71    0    [0.6849519439999999, 0.6790855939999999, 0.670946509, 0.657406644, 0.6742398239999999, 0.6743371690000001, 0.65952942, 0.663925563, 0.6647936390000001, 0.673244502, 0.6573191300000001, 0.676226124, 0.6807764539999999, 0.65870097, 0.658100345, 0.6731775259999999, 0.6713722449999999, 0.6995124450000001, 0.6757528540000001, 0.675908587, 0.666128807, 0.666909872, 0.6638033619999999, 0.667879007, 0.6576483310000001, 0.662646745, 0.668617993, 0.681412573, 0.658619508, 0.667290858, 0.665143214, 0.661355983, 0.6753393939999999, 0.6666012720000001, 0.673949669, 0.6872435719999999, 0.673604898, 0.661614982, 0.6673092150000001, 0.693387778, ]
1793    0    [0.5032979609999999, 0.502279116, 0.5214290100000001, 0.5018828399999999, 0.5057259590000001, 0.501878557, 0.505869797, 0.5080845970000001, 0.504781157, 0.503553741, 0.507382729, 0.501982704, 0.506411327, 0.504967055, 0.501652917, 0.505700052, 0.507713745, 0.5088432390000001, 0.5053278290000001, 0.499896613, 0.510974576, 0.503700246, 0.510974772, 0.510593098, 0.506876009, 0.502731263, 0.509482298, 0.5052620730000001, 0.511223481, 0.502746973, 0.503172838, 0.503484853, 0.504471817, 0.508576545, 0.5001804350000001, 0.509490388, 0.501222908, 0.5078390350000002, 0.4968514130000001, 0.506261778, ]
1794    0    [0.499932418, 0.511111843, 0.5077251900000002, 0.5001695890000001, 0.50447173, 0.5034436099999999, 0.50640288, 0.5063757980000001, 0.500096246, 0.501986716, 0.5068025199999999, 0.504591454, 0.5101174350000001, 0.507885785, 0.49947627699999997, 0.505460954, 0.508368962, 0.51044786, 0.49923786800000003, 0.5140553130000001, 0.504217117, 0.508871468, 0.502560939, 0.5062633160000001, 0.5019552620000001, 0.5047110350000001, 0.500892354, 0.508736571, 0.503926543, 0.504690852, 0.504976391, 0.506569085, 0.5126297850000001, 0.5043270440000001, 0.497801306, 0.49986338700000005, 0.510423708, 0.508723048, 0.503346638, 0.5049696260000001, ]
3604    0    [0.6100374770000001, 0.620650457, 0.621403575, 0.624329004, 0.614539134, 0.6158762850000001, 0.6137424300000001, 0.6113158160000001, 0.6277645920000001, 0.6269030580000001, 0.617202834, 0.614926166, 0.6176985300000001, 0.6328386770000001, 0.614480116, 0.613994935, 0.616685606, 0.614147987, 0.640032961, 0.6178389240000001, 0.616766736, 0.6144328020000001, 0.6128244490000001, 0.606512025, 0.598005955, 0.596803207, 0.613551285, 0.603521105, 0.631031694, 0.6108743150000001, 0.6163010870000001, 0.6134788680000001, 0.6088588070000001, 0.630666401, 0.6094219040000001, 0.621404673, 0.6260539700000001, 0.608349323, 0.610727165, 0.611481004, ]
3605    0    [0.611904376, 0.616430249, 0.6055955080000001, 0.6196337540000001, 0.6156737590000001, 0.6141110030000001, 0.611532134, 0.6119057320000001, 0.608716141, 0.6129962870000001, 0.608497523, 0.6144723870000001, 0.614719614, 0.609895266, 0.595561754, 0.6088263469999999, 0.6208274730000001, 0.61420341, 0.6160076190000001, 0.617152256, 0.606025893, 0.611209, 0.623758875, 0.6074534380000001, 0.616887161, 0.614858431, 0.6177108260000002, 0.614467493, 0.6187146860000001, 0.6172948070000001, 0.6192303400000001, 0.6116355230000001, 0.611825804, 0.6123417369999999, 0.595093842, 0.604606647, 0.625915292, 0.6166579249999999, 0.612430141, 0.615069066, ]
3615    0    [0.619555576, 0.624023137, 0.6061983900000001, 0.606838584, 0.6141156190000001, 0.629681106, 0.6095686680000001, 0.613940704, 0.605661384, 0.61275014, 0.608514781, 0.622087841, 0.6199789609999999, 0.610353239, 0.610998133, 0.6203948970000002, 0.6178259260000001, 0.6039032160000001, 0.6074044490000001, 0.615570853, 0.620636084, 0.611557618, 0.6235558680000001, 0.621740237, 0.610016352, 0.608109121, 0.612322158, 0.6072284910000001, 0.6175130360000001, 0.6172255230000001, 0.6221564900000001, 0.62697257, 0.607342484, 0.6123661870000001, 0.6152593070000001, 0.610987811, 0.603567296, 0.640426811, 0.603812156, 0.6129373720000001, ]
3616    0    [0.616904648, 0.607146126, 0.599745382, 0.6115157, 0.6150780170000001, 0.617049261, 0.6163571860000001, 0.618167052, 0.5956118750000001, 0.619226074, 0.6169310250000001, 0.610961404, 0.630412025, 0.619789935, 0.6088689030000001, 0.620181871, 0.620333705, 0.614041053, 0.616220918, 0.609762432, 0.6181525970000001, 0.622877861, 0.6598567020000001, 0.594777852, 0.640484799, 0.6144892340000001, 0.6143857159999999, 0.5944569510000001, 0.623334322, 0.6120954190000001, 0.630432136, 0.6265384220000001, 0.602147137, 0.614378657, 0.613751947, 0.6225729470000001, 0.614948467, 0.621558767, 0.611858969, 0.6155589240000001, ]
