0-0    4    [1.9848948880000001, 2.001732918, 1.965551839, 1.980947306, 1.982320918, 1.962989106, 1.977627235, 1.9758918090000002, 1.976715938, 1.9932176899999998, 2.013088669, 1.974925314, 2.024428949, 1.9590748470000001, 1.962213476, 1.9985923040000002, 1.991902191, 2.012021017, 1.9697414240000002, 1.958398686, 1.9789896070000002, 1.9696051829999999, 1.9518412250000003, 2.036778297, 1.956971232, 1.973614081, 1.966258524, 1.962896002, 1.9896787209999998, 1.9526934060000003, 1.997708306, 1.9581941219999999, 1.9737126329999999, 1.950265437, 1.9931850969999998, 1.983678194, 1.973138182, 1.9501450650000003, 1.9644945019999998, 1.9930398249999999, ]
0-1    3    [1.9815584509999997, 1.9781081340000002, 1.985270915, 1.939804337, 1.95216376, 1.9695764580000001, 1.949466097, 1.9874770210000001, 1.964569185, 1.9723795810000002, 1.9769086740000001, 1.9770869380000002, 1.957441226, 1.9609538530000001, 1.971125002, 1.9863469989999998, 1.9877610350000001, 1.992740709, 1.981643623, 1.9947229329999998, 1.9808790310000002, 1.958592605, 2.010622212, 1.9786521230000003, 1.9548591389999999, 1.9721035260000002, 1.962261187, 1.956078508, 1.9665148569999997, 1.9812365049999998, 1.9920306349999999, 1.990152475, 1.951393077, 1.957057743, 1.982202531, 1.9806736110000003, 1.9943385390000001, 1.996552425, 1.988267498, 1.991153288, ]
1-0    3    [1.6978729659999998, 1.707273613, 1.7077216969999998, 1.6948110040000002, 1.7020408109999998, 1.705237115, 1.7055925509999998, 1.7048765930000003, 1.7089800099999999, 1.704487205, 1.69301878, 1.7054847160000002, 1.668159443, 1.706230391, 1.7027471290000002, 1.6982092759999998, 1.7034958580000001, 1.688671423, 1.689594315, 1.727939596, 1.730933244, 1.737799651, 1.7404080240000002, 1.7805753409999998, 1.7211062879999999, 1.692413487, 1.700616698, 1.7174697499999998, 1.7538905949999999, 1.6921834649999998, 1.700013218, 1.6870325270000002, 1.6803358659999998, 1.690147689, 1.6837630630000002, 1.697394742, 1.688757034, 1.687389691, 1.7258336049999998, 1.6814382650000002, ]
1-1    2    [1.6987093999999998, 1.683359071, 1.699287777, 1.694144825, 1.7500218749999998, 1.692209165, 1.779306954, 1.687184556, 1.6799037810000002, 1.70578147, 1.7138804689999998, 1.699832131, 1.723722881, 1.7040259319999997, 1.699441936, 1.6930319759999999, 1.7018090579999998, 1.7021601020000001, 1.6915645449999999, 1.701046122, 1.72144543, 1.6833702090000002, 1.678378709, 1.668949605, 1.6742197830000003, 1.703782585, 1.675076996, 1.6977571349999998, 1.699157359, 1.6918001169999999, 1.6680181700000003, 1.717691643, 1.7078920690000001, 1.7087305499999998, 1.7051181279999998, 1.6822277300000001, 1.6961923760000002, 1.675371549, 1.692150958, 1.6987949720000002, ]
2-0    3    [1.954077674, 1.974200266, 1.980878391, 1.9646366470000003, 1.948886965, 1.9644258780000001, 1.945927604, 1.944985491, 1.95053404, 1.9571627360000003, 1.965815236, 1.9655088409999997, 1.926365759, 1.9787954349999999, 1.961611224, 1.9799841939999998, 1.943627195, 1.9663703479999999, 1.9743956589999998, 1.98267125, 1.976033501, 2.008058465, 1.946974998, 1.9603973849999998, 1.9396874190000002, 1.937784429, 1.9031278239999998, 1.980244701, 1.967605427, 1.949939424, 1.961715794, 1.976380931, 1.996270399, 1.981276075, 1.9364375550000001, 1.94323202, 1.927226046, 2.026602765, 1.9602830169999998, 2.00232852, ]
2-1    2    [1.944710305, 1.939840835, 2.002642753, 1.9982533450000002, 1.9533032350000001, 1.9616349419999999, 1.951527178, 1.9480605539999998, 1.9450958809999999, 1.94509287, 1.935111959, 1.965374087, 1.933586516, 1.937193888, 1.91146008, 1.9399068060000002, 1.9646297350000002, 1.947004641, 1.980091086, 1.946582983, 1.955030791, 1.9294968570000002, 1.9633558050000002, 1.988607259, 1.938641818, 1.9435794540000002, 1.926604088, 1.951844497, 1.9725751269999998, 1.951090333, 1.9245475610000002, 1.962587268, 1.932223493, 1.957990552, 1.9431400060000001, 1.9639985119999999, 2.156200306, 1.948363566, 1.9634487180000002, 1.9501104759999999, ]
3-0    2    [1.6762897200000002, 1.6930981530000002, 1.7035459050000001, 1.672304606, 1.651436694, 1.687441084, 1.684814185, 1.6542545570000002, 1.668220557, 1.66287086, 1.674752303, 1.672842433, 1.6676280430000001, 1.7072195869999998, 1.671991053, 1.680670803, 1.7332911749999997, 1.668426959, 1.662533134, 1.664709641, 1.697538647, 1.679125792, 1.681303821, 1.654515285, 1.675257131, 1.648675927, 1.6860048920000001, 1.659699944, 1.644453345, 1.704022688, 1.6842726590000001, 1.6608426820000002, 1.699475799, 1.659393868, 1.6899401380000003, 1.672211056, 1.664208716, 1.676320267, 1.6641983150000002, 1.6620134309999999, ]
3-1    1    [1.6775539510000002, 1.667449879, 1.674536204, 1.6709689330000002, 1.665531637, 1.682787148, 1.660397064, 1.7007985429999999, 1.6678521309999998, 1.6685485820000001, 1.6595382230000002, 1.651404584, 1.6558868690000002, 1.71092337, 1.6833275060000001, 1.6698233599999999, 1.6813641059999997, 1.697309492, 1.6738734979999998, 1.669316013, 1.6660995779999999, 1.6977491279999999, 1.6734900060000002, 1.680865414, 1.683456659, 1.6617761780000002, 1.671629459, 1.6873188179999998, 1.669286305, 1.686883936, 1.6485786919999998, 1.711955917, 1.6459013500000002, 1.6847920770000002, 1.691444937, 1.66401734, 1.71491973, 1.6823209460000002, 1.6744252060000002, 1.6753895180000002, ]
4-0    3    [2.118675103, 2.161929455, 2.124125539, 2.204492, 2.131905968, 2.146129395, 2.143843727, 2.1546588040000003, 2.156215634, 2.113018218, 2.129184381, 2.110592154, 2.126801469, 2.1632559749999998, 2.141886965, 2.135806199, 2.144335995, 2.141137511, 2.15966647, 2.1289237830000003, 2.142053044, 2.147970078, 2.1498880049999998, 2.204782737, 2.074922804, 2.17031807, 2.1576627420000003, 2.181171401, 2.078801801, 2.1488052619999998, 2.181294054, 2.1390575299999997, 2.093337617, 2.151076181, 2.16202498, 2.14555057, 2.1790870079999998, 2.168790589, 2.146766096, 2.163043601, ]
4-1    2    [2.1823677999999997, 2.125608302, 2.199176752, 2.1504687110000003, 2.147012078, 2.19432581, 2.172479138, 2.132339108, 2.190476645, 2.143430599, 2.13576777, 2.158657341, 2.170961333, 2.1526137149999998, 2.174158297, 2.197264123, 2.160205053, 2.1643141619999997, 2.146067122, 2.131835324, 2.170371707, 2.1577535059999997, 2.146085289, 2.147453523, 2.099067237, 2.16286717, 2.132255357, 2.090265781, 2.176753522, 2.12875601, 2.165343676, 2.1461533189999997, 2.141388451, 2.204841201, 2.1393680479999997, 2.1070935740000003, 2.139988343, 2.1047454560000003, 2.12920497, 2.157006236, ]
