15-0-863	3	[2.406624509, 2.432058038, 2.385456285, 2.448816225, 2.359639278, 2.401412017, 2.509784357, 2.4458013000000003, 2.427052592, 2.3950451289999997, 2.4116280789999998, 2.417318238, 2.3949759779999997, 2.370698152, 2.387144509, 2.37052975, 2.42291444, 2.4263109050000002, 2.429757449, 2.385191034, 2.424594901, 2.4187687440000003, 2.403088061, 2.383674612, 2.447755454, 2.422716724, 2.461612338, 2.437697894, 2.384728433, 2.425796044, 2.398981131, 2.380499018, 2.4615935559999995, 2.375516659, 2.397581138, 2.420512819, 2.449396772, 2.3642966629999997, 2.401290545, 2.431589402, ]
15-0-455	5	[2.55247124, 2.574196136, 2.525956506, 2.540201687, 2.5044459459999997, 2.522589379, 2.5084651289999997, 2.485026988, 2.502674656, 2.571853752, 2.565914675, 2.5114114919999997, 2.4972634069999997, 2.5398872079999997, 2.46138574, 2.517679669, 2.5320882069999997, 2.551816122, 2.510316729, 2.510531233, 2.5071171029999997, 2.5211479470000002, 2.480968095, 2.500745236, 2.569280528, 2.549965575, 2.4863959529999997, 2.5638407500000002, 2.479304358, 2.512612053, 2.487999606, 2.529081567, 2.474133756, 2.5515664979999997, 2.5249563, 2.485761256, 2.5610849399999998, 2.525977599, 2.487863624, 2.547603697, ]
15-1-823	3	[2.383740436, 2.419733756, 2.443232427, 2.413300928, 2.482185935, 2.4049859590000002, 2.4308994430000004, 2.38942766, 2.382688119, 2.438467945, 2.415123834, 2.411437639, 2.392648492, 2.420680061, 2.442714842, 2.426173078, 2.439830363, 2.376712911, 2.4226633719999997, 2.4273879679999997, 2.3805762180000003, 2.416156093, 2.3843692979999997, 2.441940646, 2.393026765, 2.444868758, 2.405716774, 2.4250743530000003, 2.418010133, 2.422339306, 2.36674302, 2.437333885, 2.503378515, 2.503171022, 2.405939031, 2.4293058419999998, 2.4166104589999997, 2.386145859, 2.4290854050000004, 2.436549001, ]
15-1-802	6	[2.473369976, 2.4077102119999996, 2.465214606, 2.4246229660000003, 2.478003594, 2.408899683, 2.451189621, 2.491584642, 2.444531563, 2.4683945990000002, 2.4960857359999995, 2.493707763, 2.448454674, 2.4768499999999998, 2.426809015, 2.4793221439999997, 2.495574402, 2.421394405, 2.505131741, 2.475761311, 2.44870163, 2.447337449, 2.490443021, 2.4822533909999995, 2.429974278, 2.460763096, 2.443086588, 2.4208639190000003, 2.484316456, 2.45970791, 2.5117854790000003, 2.474732935, 2.484371621, 2.43344796, 2.444325524, 2.486379879, 2.4920188550000004, 2.424508941, 2.492027105, 2.4908097949999997, ]
15-0-469	5	[2.42197419, 2.431826409, 2.3972358409999996, 2.482347038, 2.4350191380000004, 2.406278443, 2.426334619, 2.398770334, 2.379592937, 2.421708606, 2.453055226, 2.479003159, 2.421656558, 2.419432866, 2.4237751220000003, 2.422929283, 2.414171546, 2.420550446, 2.429177715, 2.410025876, 2.442394351, 2.402993618, 2.435633419, 2.428571921, 2.4321843889999997, 2.454111587, 2.387194719, 2.3925088839999997, 2.4201340260000004, 2.4432080870000004, 2.474697511, 2.4331246080000004, 2.407212268, 2.4831211989999997, 2.3982651830000004, 2.477567272, 2.3687461240000003, 2.4290247959999998, 2.395830311, 2.501097986, ]
15-1-506	3	[2.404190028, 2.417666936, 2.399633037, 2.46084817, 2.391597107, 2.3877012609999997, 2.430453101, 2.4214070789999997, 2.536948373, 2.4053391700000004, 2.411962517, 2.440276388, 2.406094334, 2.379649055, 2.43723757, 2.370109822, 2.3946019190000003, 2.408733983, 2.7390848450000003, 2.426892525, 2.390695451, 2.388566181, 2.4123499930000003, 2.4141628920000002, 2.441295329, 2.396110288, 2.3940629630000005, 2.470237741, 2.4449068649999997, 2.395357795, 2.430053706, 2.43761565, 2.465616881, 2.4164009230000003, 2.428735961, 2.4179404919999996, 2.4566921739999996, 2.4792667049999997, 2.44925062, 2.426848075, ]
15-1-592	7	[2.38775045, 2.476566472, 2.446472393, 2.48097004, 2.4245370289999997, 2.468604851, 2.47138614, 2.4648836980000004, 2.398037888, 2.469998316, 2.428540854, 2.447047348, 2.451671319, 2.539999609, 2.423998868, 2.464662997, 2.40626404, 2.421896632, 2.4147029730000003, 2.421937164, 2.4575744759999996, 2.4418331479999997, 2.4513806639999998, 2.451007529, 2.467896583, 2.44531844, 2.499158025, 2.431463118, 2.4750027119999998, 2.457254949, 2.455818106, 2.4646838779999998, 2.452421207, 2.409827724, 2.475721219, 2.4608477979999996, 2.461596278, 2.4413164110000003, 2.4219969, 2.50277189, ]
15-0-850	6	[2.471573432, 2.467396458, 2.4532736340000003, 2.466220065, 2.548379812, 2.475327979, 2.491341223, 2.565888329, 2.429762104, 2.49123976, 2.482112621, 2.4756070859999997, 2.482302598, 2.473065508, 2.5156036329999996, 2.4947306019999997, 2.493929428, 2.452871744, 2.493681116, 2.46443545, 2.488424771, 2.457744725, 2.458613806, 2.5166910180000004, 2.4789025980000003, 2.508182868, 2.482527213, 2.4860756779999997, 2.480011331, 2.4507267440000002, 2.500678923, 2.470881178, 2.451416169, 2.5134224840000003, 2.562376839, 2.5155752569999996, 2.5227787719999997, 2.471541084, 2.493242248, 2.5033348459999996, ]
15-1-641	7	[2.4346532439999997, 2.449721737, 2.4709856180000003, 2.4749188, 2.46882378, 2.4278007770000003, 2.4932760089999997, 2.517584692, 2.4322521839999998, 2.418862805, 2.405134996, 2.445008249, 2.447313145, 2.4516287230000002, 2.496259636, 2.484584056, 2.45615703, 2.454965293, 2.441094532, 2.455873476, 2.462504201, 2.439204855, 2.427209469, 2.467821875, 2.495449287, 2.4211238990000004, 2.491939006, 2.4497530089999997, 2.4469167350000003, 2.458342613, 2.470557886, 2.407230338, 2.4764114580000003, 2.439401902, 2.528971645, 2.481747392, 2.445943099, 2.443318764, 2.5172043410000002, 2.514124905, ]
14-1-882	5	[2.4838579370000002, 2.453892914, 2.46596493, 2.480999858, 2.448440625, 2.466811585, 2.470181007, 2.436784414, 2.422839667, 2.4975801559999997, 2.537640868, 2.436143221, 2.473413624, 2.4498720689999995, 2.442805819, 2.472499786, 2.4129821049999998, 2.482219351, 2.469629224, 2.45498324, 2.4482871569999998, 2.457110683, 2.5116659759999997, 2.504592525, 2.440941477, 2.573460111, 2.440811713, 2.4848298069999997, 2.453553211, 2.494345428, 2.421435739, 2.45937351, 2.455408957, 2.5501206209999996, 2.5352480269999997, 2.479482049, 2.4446458009999996, 2.482511015, 2.484986115, 2.492167001, ]
