14-1-93	6	[2.378336235, 2.353700531, 2.29942321, 2.388429952, 2.330515126, 2.310898625, 2.333629789, 2.2963213380000003, 2.365102383, 2.3096479480000003, 2.372593565, 2.3858241430000002, 2.315112084, 2.294062073, 2.307104133, 2.282616755, 2.332776627, 2.364115278, 2.290005661, 2.3111643820000003, 2.30037277, 2.3420600339999997, 2.2954129840000004, 2.338471968, 2.312398295, 2.264071915, 2.334339697, 2.356352318, 2.2991137029999997, 2.301677045, 2.280866161, 2.312730339, 2.3304103520000004, 2.31886891, 2.274376106, 2.312703881, 2.270949367, 2.3079651809999997, 2.298769187, 2.327750368, ]
15-1-803	5	[2.412855819, 2.4355996220000002, 2.462332904, 2.422975018, 2.440243425, 2.40291872, 2.438819767, 2.425640552, 2.431986949, 2.379237142, 2.443920718, 2.40929315, 2.3852746490000003, 2.365251688, 2.384592701, 2.442270386, 2.406676819, 2.469434519, 2.410564891, 2.3721084230000002, 2.352906554, 2.409951103, 2.372047402, 2.47400905, 2.42607298, 2.429676594, 2.4201482939999996, 2.376944274, 2.4776424509999995, 2.383493845, 2.435029806, 2.374697932, 2.414692058, 2.4320238830000003, 2.4442045969999997, 2.445405616, 2.427569142, 2.389125947, 2.445708922, 2.468882252, ]
15-1-461	4	[2.379362791, 2.386799066, 2.38197578, 2.337316276, 2.3771276, 2.336610721, 2.406169276, 2.375543254, 2.3708047609999996, 2.325085745, 2.3849086760000002, 2.305949145, 2.428801373, 2.386317259, 2.337335312, 2.367509323, 2.462424955, 2.3640954240000003, 2.3839282649999998, 2.3212089220000003, 2.3213812139999996, 2.3952639390000003, 2.385165121, 2.330899188, 2.389794996, 2.3589811230000004, 2.357962258, 2.391787481, 2.362534837, 2.352256133, 2.360208945, 2.3260076890000003, 2.356416309, 2.367064029, 2.360126261, 2.3600469360000003, 2.3320579749999997, 2.3724176109999995, 2.3580825119999997, 2.420085823, ]
15-0-528	9	[2.373784715, 2.410376253, 2.369767703, 2.344770712, 2.609841526, 2.389495918, 2.37183974, 2.389187879, 2.343905456, 2.391855364, 2.405804818, 2.3499426210000003, 2.347738198, 2.376287152, 2.373957152, 2.410116734, 2.382506667, 2.3574278250000003, 2.371915833, 2.3990285769999997, 2.373194266, 2.3737641640000002, 2.342454116, 2.367930328, 2.3920201949999997, 2.387623266, 2.378845185, 2.377629552, 2.3467986749999996, 2.405739332, 2.411043096, 2.395900651, 2.492681599, 2.411610778, 2.417287175, 2.344408175, 2.3897902970000002, 2.398896229, 2.337508923, 2.393377127, ]
15-0-805	6	[2.433687193, 2.4053608989999997, 2.4304823919999996, 2.434315892, 2.416458792, 2.413202796, 2.394411969, 2.390850565, 2.404259518, 2.438891704, 2.4326346460000003, 2.4120001350000004, 2.392736377, 2.4304784450000003, 2.395389711, 2.3991994020000003, 2.419686441, 2.419893404, 2.4236723730000005, 2.428249199, 2.401091114, 2.402953893, 2.397426051, 2.400806768, 2.4173235809999998, 2.396664425, 2.441208124, 2.341149728, 2.435888846, 2.405859447, 2.4270459559999997, 2.359094277, 2.36698496, 2.3963743199999996, 2.40191877, 2.3920643960000003, 2.4244358630000002, 2.408156644, 2.401925824, 2.387857566, ]
14-1-861	4	[2.3353788150000003, 2.250765047, 2.300363231, 2.3146825060000005, 2.3162051630000002, 2.4262830209999997, 2.314298112, 2.292750129, 2.340513731, 2.297702783, 2.3354726919999997, 2.3056325930000003, 2.273588598, 2.301550047, 2.2726423359999997, 2.304705486, 2.303975715, 2.30716055, 2.286193368, 2.332092697, 2.32642663, 2.293716956, 2.287163033, 2.323279555, 2.278465178, 2.358806485, 2.303589782, 2.314861776, 2.399211738, 2.304653182, 2.3628348679999998, 2.2873579489999996, 2.3541036749999997, 2.315189106, 2.339778047, 2.356745999, 2.303133201, 2.3252753740000003, 2.3837157429999998, 2.304611897, ]
14-1-397	6	[2.3504396869999997, 2.456141925, 2.3748011040000003, 2.3953598560000002, 2.3988358450000002, 2.410554258, 2.369581248, 2.4374124850000003, 2.384339932, 2.359894399, 2.391552846, 2.432227423, 2.3657078809999996, 2.4512578830000002, 2.3957549890000003, 2.364056517, 2.4103609440000002, 2.408441592, 2.38277435, 2.3873263309999997, 2.3596163120000004, 2.4052423760000003, 2.450109164, 2.354922362, 2.3791074850000005, 2.378314617, 2.397692262, 2.386329288, 2.376386575, 2.412555401, 2.416327742, 2.3905380130000005, 2.432637418, 2.4044481970000002, 2.373698245, 2.33380425, 2.372168159, 2.419758506, 2.3692091189999998, 2.3756060989999996, ]
14-1-677	6	[2.569219212, 2.503882128, 2.412262313, 2.431810078, 2.389896695, 2.439968287, 2.432263854, 2.430308528, 2.4348006410000003, 2.372373094, 2.4017224189999995, 2.425716861, 2.427095319, 2.402297521, 2.394721809, 2.447978661, 2.396182624, 2.407673774, 2.3990929, 2.4028526, 2.432933733, 2.43375781, 2.380547227, 2.40988527, 2.422401604, 2.404330251, 2.3929579700000003, 2.409185289, 2.512361157, 2.4040050680000005, 2.408432368, 2.4738328659999995, 2.434252612, 2.393126412, 2.3819713360000003, 2.3982111329999998, 2.419989108, 2.393833787, 2.3873037310000003, 2.448925602, ]
15-0-432	7	[2.4044750190000004, 2.384891817, 2.4155744439999998, 2.4086268640000004, 2.371129889, 2.423964025, 2.428119392, 2.385383987, 2.3869364170000003, 2.407206766, 2.35906428, 2.387213574, 2.4205510759999997, 2.4184110409999997, 2.4191856830000003, 2.348147018, 2.389721936, 2.411141198, 2.4203706049999996, 2.448018089, 2.41610299, 2.411090926, 2.4598654140000002, 2.427123444, 2.405934683, 2.427550332, 2.418963189, 2.4500502180000003, 2.394026667, 2.3890325920000004, 2.4150772849999997, 2.479822804, 2.392773631, 2.384746565, 2.3631395470000003, 2.381087533, 2.398244899, 2.366015888, 2.3795352320000003, 2.3785462109999997, ]
15-0-986	4	[2.394577005, 2.381606727, 2.388131054, 2.3593126189999998, 2.402237981, 2.3489086930000003, 2.3448883690000004, 2.3748627100000004, 2.3919157650000002, 2.4148475, 2.370742539, 2.3368875780000002, 2.371953756, 2.4239388770000003, 2.3876385339999997, 2.385156025, 2.374636271, 2.361540186, 2.378292548, 2.3726029549999996, 2.345135634, 2.4165775199999997, 2.348629653, 2.340989246, 2.361401894, 2.347445638, 2.409214602, 2.3993434700000003, 2.360514019, 2.374264869, 2.4386020220000004, 2.634360599, 2.357047281, 2.406274121, 2.380940762, 2.433462468, 2.380262285, 2.362884422, 2.3456043930000003, 2.372796362, ]
