0-0-81	12	[2.515722627, 2.4674859259999997, 2.465840448, 2.506573409, 2.480519322, 2.4783273009999998, 2.495070626, 2.541246744, 2.474563935, 2.474669143, 2.467434405, 2.458398615, 2.431816189, 2.43258689, 2.452927363, 2.430319361, 2.461353063, 2.4807173799999997, 2.471780619, 2.4521429560000003, 2.427697514, 2.44077666, 2.4345028099999997, 2.5160407869999997, 2.486599157, 2.501407944, 2.418209773, 2.420336887, 2.492684622, 2.432730115, 2.4419788739999997, 2.492221002, 2.474489631, 2.4396226309999998, 2.403919846, 2.493914158, 2.474277586, 2.495709914, 2.382285619, 2.4290881320000004, ]
15-1-96	8	[2.399515532, 2.4301041530000003, 2.4651212539999996, 2.432224275, 2.4234108279999997, 2.454330494, 2.454931997, 2.445245762, 2.409605941, 2.433784752, 2.490500471, 2.462275951, 2.482187614, 2.428848611, 2.483521472, 2.412506595, 2.4345931640000003, 2.41797799, 2.423362717, 2.447505326, 2.4489561859999998, 2.3939085049999997, 2.401487223, 2.389537483, 2.440616509, 2.448602125, 2.42669086, 2.429090541, 2.387724816, 2.464491418, 2.4439894559999997, 2.456472624, 2.428574291, 2.449656482, 2.4251655420000002, 2.427168235, 2.388231942, 2.418267505, 2.485558276, 2.44804792, ]
15-1-853	4	[2.421093269, 2.461048446, 2.412758342, 2.424843017, 2.385390607, 2.355642461, 2.453228822, 2.394435852, 2.3968182250000005, 2.4239439629999997, 2.406804619, 2.400681693, 2.338539692, 2.3941737499999998, 2.389930471, 2.403168317, 2.448432781, 2.4449768489999997, 2.4000669500000003, 2.529450779, 2.404661733, 2.4227536190000003, 2.452913863, 2.424654502, 2.4111825959999997, 2.384882162, 2.411466537, 2.4012441840000003, 2.379586238, 2.450996874, 2.380061042, 2.3691439709999997, 2.421211879, 2.429876039, 2.4159185880000003, 2.3966466250000003, 2.427809322, 2.366732591, 2.38459537, 2.4371985720000002, ]
15-1-997	3	[2.4136396350000004, 2.3787090969999998, 2.476235946, 2.4537390119999998, 2.4145770759999996, 2.484856176, 2.481272241, 2.475884529, 2.408220409, 2.4187907460000004, 2.433114197, 2.467717983, 2.446800786, 2.4236587889999996, 2.443913753, 2.451844113, 2.433280588, 2.4302064110000003, 2.43203937, 2.422269857, 2.430232387, 2.409314928, 2.470667706, 2.424950973, 2.457595151, 2.457553209, 2.4753128359999996, 2.473077667, 2.383017701, 2.42936411, 2.4524302, 2.4027078740000003, 2.456255745, 2.413445085, 2.4026734530000002, 2.5983477280000002, 2.437718237, 2.456618795, 2.5217341519999996, 2.482820491, ]
15-1-34	8	[2.454937269, 2.425904983, 2.4768654629999998, 2.454874235, 2.436313663, 2.484524563, 2.4406975299999996, 2.446575602, 2.463790543, 2.412048555, 2.439332494, 2.452956996, 2.439850978, 2.4423286799999997, 2.444714662, 2.4376536370000004, 2.464416771, 2.456735533, 2.46795626, 2.4751909210000003, 2.446912346, 2.465459949, 2.525650284, 2.487728359, 2.4483002899999997, 2.417662188, 2.438781822, 2.432781061, 2.470326584, 2.4246618950000003, 2.420910611, 2.456022871, 2.517128207, 2.435706798, 2.476373585, 2.418538797, 2.456720695, 2.5440789600000002, 2.436922348, 2.432548253, ]
14-1-161	8	[2.471393751, 2.4167546399999997, 2.480953753, 2.504995685, 2.465417823, 2.4747372839999997, 2.496044198, 2.410498191, 2.4657409770000003, 2.525814187, 2.479706959, 2.408273876, 2.491152033, 2.451638921, 2.4195040100000003, 2.436501476, 2.485504711, 2.434282217, 2.3824811820000003, 2.4815982510000003, 2.471174563, 2.4187622810000002, 2.463395164, 2.69720957, 2.447021967, 2.449419713, 2.447857586, 2.45018353, 2.465937313, 2.380760143, 2.5009672370000002, 2.455830118, 2.432432269, 2.444785586, 2.434932237, 2.468456066, 2.425922089, 2.423643143, 2.5060890650000003, 2.4521021210000002, ]
15-0-119	5	[2.385449541, 2.4887869059999996, 2.4208129109999996, 2.4142359339999997, 2.477290938, 2.4430198780000003, 2.415297902, 2.4349275329999998, 2.447269848, 2.4297261210000003, 2.4047228240000003, 2.42201908, 2.422373201, 2.4930218909999997, 2.426210097, 2.420560877, 2.444796277, 2.475998035, 2.401068523, 2.396727083, 2.4585961579999998, 2.414571395, 2.4127384550000004, 2.440193541, 2.434761875, 2.415508748, 2.472365937, 2.430878481, 2.404156591, 2.421077195, 2.473927457, 2.434415028, 2.395895212, 2.417247599, 2.4337585219999998, 2.4731756380000003, 2.440028854, 2.454160687, 2.4219130840000003, 2.4415240330000003, ]
15-0-364	6	[2.4989264170000003, 2.385851577, 2.3696358379999998, 2.337564993, 2.3643026650000003, 2.342760727, 2.379751817, 2.415065825, 2.405041277, 2.360332897, 2.3762322320000004, 2.415934976, 2.358374891, 2.3525932640000002, 2.382299413, 2.352476447, 2.397642588, 2.3386848479999998, 2.424763855, 2.363453594, 2.39947734, 2.377846383, 2.3763478780000002, 2.371322417, 2.3717205669999997, 2.4326741089999997, 2.346212956, 2.4100665369999996, 2.39212728, 2.351736763, 2.3991663909999996, 2.372212105, 2.381477126, 2.375918714, 2.3611471600000002, 2.360749176, 2.382877087, 2.430458818, 2.398582578, 2.383464324, ]
14-1-283	6	[2.414798251, 2.393776507, 2.3825549839999995, 2.391843283, 2.4285836510000003, 2.396698606, 2.397264657, 2.367686662, 2.394995156, 2.3606401879999996, 2.433793485, 2.382637682, 2.360955086, 2.3303712, 2.369832479, 2.391228998, 2.3832212449999997, 2.3750770660000002, 2.438380317, 2.414339175, 2.391737371, 2.430284603, 2.4024207989999997, 2.4276859870000003, 2.411923319, 2.408171213, 2.4006496310000003, 2.3942703009999997, 2.412662604, 2.370073122, 2.3748244709999997, 2.410963855, 2.428090338, 2.431025615, 2.332233066, 2.414698868, 2.4420645810000003, 2.455170214, 2.3960573060000003, 2.365235691, ]
15-0-233	6	[2.3852131479999996, 2.55697048, 2.418323462, 2.432322088, 2.394517426, 2.4087285100000004, 2.386050204, 2.33456789, 2.435126032, 2.396795065, 2.406655645, 2.3387244540000003, 2.3876443060000003, 2.3683396839999995, 2.398762093, 2.356391791, 2.379747461, 2.391363906, 2.416057709, 2.3752879890000003, 2.416760189, 2.35622429, 2.40253755, 2.4082442090000002, 2.3895273500000003, 2.435966368, 2.439910764, 2.4183625940000004, 2.4042341800000004, 2.3748816440000002, 2.437019989, 2.398287993, 2.405464444, 2.4219345189999997, 2.361478665, 2.3408722539999998, 2.383610622, 2.380432758, 2.409068918, 2.517905152, ]
