15-0-651	6	[2.430983656, 2.3521186849999998, 2.393571947, 2.399315583, 2.372630799, 2.398335855, 2.401575428, 2.425108894, 2.368531709, 2.414704409, 2.4128102289999998, 2.42659722, 2.425852329, 2.364728362, 2.397708746, 2.417276846, 2.396050387, 2.361819068, 2.38981639, 2.391999696, 2.398507489, 2.3609604689999997, 2.368025148, 2.378661867, 2.42368627, 2.4098599870000004, 2.344379563, 2.3873167200000003, 2.4312966150000004, 2.390356723, 2.408134179, 2.3743316130000003, 2.387636672, 2.333662545, 2.4075060400000003, 2.431106722, 2.383666974, 2.361134348, 2.378887568, 2.4255896239999997, ]
15-0-258	9	[2.418087261, 2.4820076799999997, 2.424435089, 2.425052667, 2.4127110139999997, 2.4230560490000004, 2.4439612740000003, 2.399828843, 2.436610265, 2.448324236, 2.447313735, 2.4371058249999997, 2.475890085, 2.4623079000000003, 2.462066481, 2.413239252, 2.4414688809999996, 2.4268456290000002, 2.3965511580000003, 2.406081499, 2.4237589340000003, 2.4307148520000004, 2.41927057, 2.485161353, 2.421947453, 2.469714592, 2.418856785, 2.393004469, 2.4874816799999997, 2.443937723, 2.383785999, 2.408825299, 2.398558987, 2.4132744949999996, 2.3974044369999996, 2.4952439, 2.3968301280000004, 2.4400398770000002, 2.4715898000000003, 2.418068558, ]
15-0-870	5	[2.43603419, 2.4706964979999997, 2.453016731, 2.441080636, 2.5106106749999997, 2.452623317, 2.471730855, 2.47445121, 2.497265804, 2.5039616259999997, 2.480297087, 2.408448293, 2.497493761, 2.448936388, 2.4357734730000002, 2.4857672269999997, 2.438559102, 2.4780747639999996, 2.46488951, 2.457040615, 2.440450588, 2.4768258850000002, 2.4691691349999996, 2.487131516, 2.4147769859999997, 2.496080823, 2.441114616, 2.4733381320000003, 2.434567154, 2.431875379, 2.397447697, 2.458754046, 2.483965714, 2.44825225, 2.4376333139999997, 2.451858256, 2.4809803859999997, 2.421584576, 2.5006354049999997, 2.493130517, ]
15-1-575	3	[2.337477599, 2.334674048, 2.3477584019999997, 2.3589892390000005, 2.320948584, 2.315625846, 2.320314875, 2.2942749510000002, 2.313722031, 2.350651148, 2.382008673, 2.337529453, 2.336894796, 2.358383404, 2.355865615, 2.2975270369999996, 2.335511244, 2.359181682, 2.32622198, 2.336777419, 2.332571427, 2.350833796, 2.3117735130000003, 2.370544547, 2.3613299000000003, 2.322417916, 2.3479513990000003, 2.301052006, 2.336337187, 2.29788827, 2.344862416, 2.366495623, 2.3317330949999997, 2.32375701, 2.319522495, 2.356199995, 2.301930035, 2.323669075, 2.353395881, 2.3545420519999998, ]
15-1-403	5	[2.4222928570000004, 2.389888886, 2.4186929950000002, 2.359833568, 2.380395545, 2.397455035, 2.4037696869999996, 2.3613370280000003, 2.381940611, 2.4333356549999996, 2.3734003770000003, 2.4151313450000003, 2.376286136, 2.442949928, 2.378431319, 2.412614479, 2.413005788, 2.403687166, 2.397251008, 2.47675734, 2.41494102, 2.462740288, 2.381145547, 2.3932028709999997, 2.399042702, 2.3840521679999997, 2.350532678, 2.392675294, 2.3989600409999996, 2.370025907, 2.3914689620000003, 2.415065309, 2.3966312619999997, 2.453453135, 2.422777797, 2.3886282210000003, 2.4162160210000003, 2.426886338, 2.428280487, 2.4272117200000003, ]
15-1-189	4	[2.3267605180000004, 2.384938633, 2.331123913, 2.3675116110000003, 2.297925708, 2.275330545, 2.34558606, 2.3276856120000002, 2.322903197, 2.308539896, 2.310961564, 2.3760239089999997, 2.300218677, 2.3544437260000004, 2.352977468, 2.3386907089999998, 2.353534027, 2.326228714, 2.3477588209999998, 2.35281586, 2.332554846, 2.373093416, 2.3198020040000005, 2.3791809120000003, 2.351758932, 2.345566049, 2.346216141, 2.3445479729999996, 2.332594367, 2.343262039, 2.323078346, 2.3164000369999997, 2.369973119, 2.3194801070000004, 2.336828842, 2.298190521, 2.346598555, 2.350665392, 2.347639907, 2.335489384, ]
15-1-630	4	[2.388518094, 2.4033351520000004, 2.448310575, 2.40429101, 2.390531979, 2.390752615, 2.406253267, 2.437412679, 2.378997914, 2.35951698, 2.3907278809999997, 2.426597283, 2.386313124, 2.4435213009999996, 2.416746929, 2.414525968, 2.429384572, 2.379727829, 2.420030199, 2.340657888, 2.393293435, 2.399227179, 2.3969944649999997, 2.372353161, 2.375215239, 2.390355172, 2.408157766, 2.408904327, 2.392463776, 2.4279095760000002, 2.40718293, 2.391253578, 2.42525811, 2.394283662, 2.397696637, 2.412233141, 2.4382099779999997, 2.449337151, 2.407134586, 2.3893134380000003, ]
15-1-961	5	[2.467547261, 2.417475804, 2.414829868, 2.5189050749999997, 2.526002145, 2.429692357, 2.461067478, 2.473229104, 2.4377641719999996, 2.4716477360000004, 2.4569154859999998, 2.464924506, 2.465156425, 2.458301943, 2.459334064, 2.443724484, 2.4507599730000003, 2.429862053, 2.4552073450000003, 2.4368113659999997, 2.413045409, 2.482549204, 2.402615553, 2.461757066, 2.4255802539999998, 2.410396935, 2.470924021, 2.459319978, 2.4158278610000004, 2.439855723, 2.530968531, 2.410346607, 2.446528776, 2.396241765, 2.4468996, 2.418230912, 2.4907571820000003, 2.4447882720000003, 2.44949794, 2.4576596019999997, ]
15-0-984	5	[2.325316195, 2.316533609, 2.319660673, 2.349947474, 2.338089823, 2.337228499, 2.3304579610000005, 2.293958494, 2.33760818, 2.331465586, 2.343674632, 2.467751705, 2.345198601, 2.291449334, 2.292311462, 2.314779152, 2.3355373630000003, 2.347309408, 2.301285549, 2.298279118, 2.2898591340000003, 2.3138655, 2.302410407, 2.315882738, 2.3491235049999997, 2.346955065, 2.346738712, 2.296336541, 2.325566309, 2.307365425, 2.321336258, 2.327529024, 2.296219497, 2.306294695, 2.33956694, 2.320453666, 2.3200784810000004, 2.3051327280000002, 2.294919936, 2.360081165, ]
15-0-797	5	[2.356862904, 2.350099472, 2.3779919470000004, 2.357528266, 2.3674072120000003, 2.375428028, 2.359233391, 2.344358015, 2.339517034, 2.36206725, 2.400105855, 2.3326267739999995, 2.375080648, 2.363289678, 2.3251526399999998, 2.385704435, 2.3432984180000003, 2.3494873689999998, 2.320560477, 2.326630777, 2.3717337549999997, 2.3306659379999997, 2.346767968, 2.382038042, 2.323093743, 2.311422012, 2.323046165, 2.310975184, 2.3692375510000003, 2.4064553870000003, 2.3753952970000003, 2.3716536379999997, 2.391425623, 2.3621065139999997, 2.360644883, 2.3726393459999997, 2.36533878, 2.3779445729999997, 2.552011019, 2.343734295, ]
