14-1-416	8	[2.41122946, 2.472161553, 2.3759747239999998, 2.449245673, 2.445930171, 2.410685119, 2.394092887, 2.475377507, 2.40336373, 2.397736005, 2.44036586, 2.39764999, 2.4718573989999997, 2.436808716, 2.4643936959999997, 2.479377558, 2.443349993, 2.446850559, 2.4614231899999997, 2.397723364, 2.401851552, 2.451583873, 2.453258257, 2.383879154, 2.4527571029999997, 2.424019145, 2.4332799680000003, 2.397336692, 2.453365645, 2.405757824, 2.44860692, 2.3942783819999995, 2.4330984190000002, 2.447318197, 2.423255174, 2.424503712, 2.382246377, 2.468935085, 2.464328184, 2.4389921009999997, ]
0-0-325	11	[2.4374779880000004, 2.5414981159999996, 2.4897982180000002, 2.506839775, 2.494471779, 2.4775582180000004, 2.4909063309999997, 2.460186998, 2.467404523, 2.505983618, 2.4755101560000004, 2.5408868599999996, 2.460495315, 2.4598032599999997, 2.460765281, 2.523341823, 2.4871433950000004, 2.449027677, 2.472315493, 2.472186374, 2.455440707, 2.4602893200000002, 2.576404503, 2.462833527, 2.478646542, 2.455699866, 2.46003337, 2.4384474480000002, 2.497356952, 2.509278934, 2.467084359, 2.5158631949999997, 2.452786726, 2.5453364179999998, 2.5065320069999997, 2.440566366, 2.476939783, 2.4741209709999996, 2.462447347, 2.484951195, ]
14-1-117	6	[2.392621596, 2.362304507, 2.3788142170000004, 2.3818004440000005, 2.3854438470000003, 2.38159976, 2.370927753, 2.39247756, 2.4245102249999997, 2.418923407, 2.32152538, 2.3368072829999997, 2.369286197, 2.399737765, 2.4503696049999997, 2.4018411900000003, 2.360484305, 2.4164349339999998, 2.391720653, 2.373211661, 2.354112205, 2.3720257690000004, 2.400210785, 2.351925603, 2.471283353, 2.3819061379999997, 2.361430783, 2.4045714690000004, 2.349557735, 2.376435151, 2.414854795, 2.374275686, 2.365035448, 2.377880579, 2.394003078, 2.355871597, 2.339012522, 2.362722455, 2.395527506, 2.348091012, ]
14-0-205	7	[2.443033502, 2.3631326699999997, 2.417914434, 2.374384882, 2.456270531, 2.354533574, 2.383096252, 2.3756360250000004, 2.3574308769999996, 2.399730755, 2.3241834399999997, 2.406952866, 2.381618419, 2.420343697, 2.4217984660000003, 2.368519255, 2.405559018, 2.3663805, 2.432223853, 2.401278994, 2.43376001, 2.375374859, 2.33114008, 2.369043153, 2.3556100349999998, 2.388147863, 2.4371862920000003, 2.394652726, 2.412751355, 2.39098059, 2.388169491, 2.4026625520000002, 2.402827279, 2.392609407, 2.3691667620000003, 2.3788696540000003, 2.423978951, 2.3910687090000002, 2.3551363930000004, 2.333153289, ]
15-0-899	6	[2.457246215, 2.4192558220000002, 2.4659844829999997, 2.400062424, 2.475491061, 2.444964437, 2.4622425089999997, 2.450440444, 2.450805253, 2.415798858, 2.426742506, 2.472968848, 2.443226426, 2.394865479, 2.406437306, 2.4674728439999996, 2.440090261, 2.432891547, 2.414986449, 2.439045045, 2.436051343, 2.41812908, 2.423170796, 2.429340616, 2.479972628, 2.486527585, 2.400869054, 2.395451096, 2.541571807, 2.4203467009999997, 2.439734214, 2.3945219919999996, 2.4508962409999997, 2.4269364639999997, 2.448954034, 2.3665374370000003, 2.412254833, 2.478179989, 2.4855107260000002, 2.4220265010000004, ]
15-0-728	6	[2.38735074, 2.319042446, 2.325326538, 2.321682607, 2.316007896, 2.3097799930000003, 2.3826518290000003, 2.3903551170000004, 2.342558888, 2.301189153, 2.307749972, 2.318989718, 2.408797866, 2.3387408190000003, 2.314509406, 2.350041563, 2.411752916, 2.3514672489999997, 2.333162433, 2.350692229, 2.3716491619999998, 2.3531828599999995, 2.348108426, 2.3621246879999998, 2.319840577, 2.3563721209999997, 2.3329220470000003, 2.319367686, 2.376909061, 2.351528494, 2.317055039, 2.3320494, 2.2965936780000002, 2.32635747, 2.3106355080000003, 2.367662566, 2.32815993, 2.313198789, 2.321248813, 2.297091839, ]
15-1-997	3	[2.384349979, 2.457092726, 2.398212005, 2.410587342, 2.4612551220000003, 2.419453613, 2.4413261569999998, 2.397703939, 2.390522259, 2.401644678, 2.426755825, 2.391648424, 2.415261103, 2.524991059, 2.4782474629999998, 2.388638557, 2.408264636, 2.476481754, 2.448775194, 2.407461927, 2.390039035, 2.4394337520000002, 2.3922323490000004, 2.386054576, 2.43939998, 2.41338978, 2.4136540550000003, 2.401016661, 2.4548012029999997, 2.4412041, 2.406309384, 2.420507975, 2.41867883, 2.384451985, 2.4758561290000003, 2.4575347659999998, 2.4084936399999997, 2.454090435, 2.472446577, 2.368484717, ]
15-0-130	9	[2.408344284, 2.440854982, 2.436270758, 2.5090237450000004, 2.404100704, 2.453730602, 2.432212246, 2.4400839459999997, 2.406805341, 2.4572748859999995, 2.430679474, 2.415076595, 2.469051124, 2.442460264, 2.3990048, 2.415811546, 2.4389046039999998, 2.437867269, 2.461637427, 2.448463619, 2.438414099, 2.396052289, 2.426763366, 2.499484516, 2.475553487, 2.471924123, 2.418922512, 2.432483269, 2.442783316, 2.4526164099999996, 2.4650757160000003, 2.4674596259999997, 2.456371322, 2.405472574, 2.4033132790000002, 2.459843834, 2.38928522, 2.41963147, 2.441320892, 2.429666154, ]
14-1-688	7	[2.501620635, 2.3816147560000003, 2.385979232, 2.395853169, 2.400063164, 2.4059238030000003, 2.3899453399999997, 2.4295026770000003, 2.412166707, 2.404801424, 2.3909837940000003, 2.591672066, 2.374974221, 2.431610559, 2.3525469500000002, 2.4625898619999997, 2.384945159, 2.415563171, 2.375608743, 2.401699303, 2.398249686, 2.401002145, 2.413038673, 2.434407284, 2.420466048, 2.415425801, 2.454050566, 2.437766217, 2.3933457590000002, 2.3591298430000003, 2.441917495, 2.4155269010000002, 2.4260450689999997, 2.41362075, 2.405898987, 2.44440816, 2.4108876870000002, 2.3475174050000005, 2.3986884159999997, 2.4081855080000003, ]
14-1-594	7	[2.446923279, 2.502916605, 2.4575176699999997, 2.4376382349999997, 2.424952866, 2.472289128, 2.4615413090000002, 2.4065673060000004, 2.555878463, 2.463546054, 2.462713525, 2.4866597649999997, 2.5113293239999996, 2.446694034, 2.481844541, 2.450724337, 2.469877393, 2.5086681520000003, 2.450725383, 2.483541174, 2.5095287760000002, 2.4479350810000002, 2.480360837, 2.47894581, 2.4317275269999996, 2.451497412, 2.445721353, 2.453269425, 2.580432076, 2.5062673020000004, 2.468257557, 2.480943621, 2.460476429, 2.437941267, 2.433830016, 2.4848832089999995, 2.423860623, 2.48336472, 2.55132711, 2.437773376, ]
