15-1-754	4	[2.4575010269999997, 2.434914747, 2.464650525, 2.455758927, 2.474264393, 2.4514036600000004, 2.410212472, 2.421720298, 2.399680339, 2.415392527, 2.460045907, 2.425181199, 2.427763906, 2.57257921, 2.4215761610000004, 2.446960862, 2.4000441169999998, 2.424329352, 2.467652668, 2.414543252, 2.4956322899999996, 2.421805651, 2.411227621, 2.5975004449999997, 2.4591750059999997, 2.414788539, 2.4138308640000004, 2.436954976, 2.425580555, 2.4801426429999998, 2.41207822, 2.451485539, 2.4688114310000002, 2.4347895250000002, 2.4439874770000003, 2.4428055730000002, 2.4633403499999997, 2.429682084, 2.4290618729999998, 2.433594038, ]
15-1-232	6	[2.3707860920000003, 2.3504751219999998, 2.3843975960000003, 2.398675495, 2.380752587, 2.4066269489999996, 2.4103949379999996, 2.365060097, 2.408114426, 2.3957666910000004, 2.372081444, 2.3961868180000003, 2.332269213, 2.3988662119999997, 2.357823082, 2.334929093, 2.3647431930000002, 2.321902843, 2.424313702, 2.3810946559999997, 2.3994261199999998, 2.368461663, 2.43988339, 2.400293334, 2.3764847920000003, 2.360213366, 2.35429022, 2.372853276, 2.4476390439999998, 2.3800422140000004, 2.379316886, 2.392267298, 2.402015345, 2.373835947, 2.339367846, 2.36382362, 2.416144752, 2.369827275, 2.418690514, 2.332563086, ]
15-1-936	5	[2.408020292, 2.4263821890000004, 2.3953132559999997, 2.522802481, 2.430840387, 2.393826007, 2.404185393, 2.378646587, 2.404135693, 2.418224115, 2.342710179, 2.394651479, 2.40584394, 2.4307219700000005, 2.4062147520000003, 2.399183371, 2.3449253089999997, 2.424728433, 2.408240743, 2.4041132340000004, 2.364163495, 2.374158176, 2.3569447830000003, 2.40988517, 2.4928744529999998, 2.47903304, 2.3694154039999997, 2.389147541, 2.3708005119999997, 2.396640497, 2.444043036, 2.38015539, 2.3745042959999996, 2.358421094, 2.34192146, 2.440330195, 2.442865493, 2.371948926, 2.349230409, 2.434609858, ]
15-1-765	2	[2.3124518960000002, 2.3744666919999995, 2.320568985, 2.326150625, 2.306701887, 2.319307425, 2.262169768, 2.275463059, 2.2924870200000003, 2.3329473110000003, 2.4510131339999996, 2.2685193619999997, 2.285059309, 2.284320605, 2.2676776480000003, 2.299691999, 2.329254204, 2.294906448, 2.34785859, 2.303065231, 2.287800991, 2.2977513820000004, 2.305190615, 2.339064181, 2.3037152499999998, 2.3629805809999995, 2.2824621979999997, 2.323970058, 2.321329344, 2.284962255, 2.284237813, 2.2795987180000004, 2.261503332, 2.2825443279999997, 2.328777636, 2.3115846949999996, 2.2903403530000004, 2.295763805, 2.3433917099999997, 2.292490785, ]
8-0-871	7	[2.6047478649999998, 2.4994759, 2.52471288, 2.524215899, 2.523728228, 2.560988577, 2.496475297, 2.530361756, 2.522665859, 2.4811867459999997, 2.511279653, 2.436074126, 2.470624615, 2.490635787, 2.5317059630000003, 2.490893625, 2.513620369, 2.512311304, 2.5520647389999995, 2.496110903, 2.5270152039999996, 2.536901548, 2.520785819, 2.495156188, 2.504208352, 2.512880334, 2.5418332369999996, 2.479352789, 2.512173267, 2.488578585, 2.4759606720000003, 2.496816051, 2.504527517, 2.504533489, 2.506910402, 2.493909074, 2.494404506, 2.54438742, 2.464179014, 2.474607937, ]
15-0-841	6	[2.4211545489999997, 2.387590434, 2.391176175, 2.394901478, 2.418824482, 2.438508116, 2.380169692, 2.3998947260000003, 2.4204532280000004, 2.386698567, 2.394341431, 2.4066743930000003, 2.4116695000000004, 2.385300934, 2.387871384, 2.390909916, 2.4529179649999997, 2.45526391, 2.3846328050000003, 2.396383416, 2.359287782, 2.367537278, 2.375015947, 2.383621952, 2.390074698, 2.378922053, 2.3665579230000002, 2.391101555, 2.4273386820000002, 2.428667084, 2.4027933790000002, 2.381841271, 2.386554716, 2.3650574879999997, 2.3844013719999997, 2.4042838800000004, 2.3714081339999997, 2.409589691, 2.370920151, 2.342692152, ]
15-0-831	3	[2.374074384, 2.334409935, 2.3244156670000002, 2.327595386, 2.328252066, 2.362361326, 2.323075249, 2.337624195, 2.398865157, 2.5776412100000003, 2.326517085, 2.372737339, 2.335592596, 2.4314089489999997, 2.349747432, 2.3930392520000003, 2.331836704, 2.337659199, 2.3645016570000004, 2.380891782, 2.3660988400000003, 2.4011214020000002, 2.333055669, 2.3473380210000006, 2.308084172, 2.336858807, 2.3439599280000003, 2.388478409, 2.392695596, 2.433096459, 2.3202115549999998, 2.3934164239999998, 2.3383168569999997, 2.3600690259999997, 2.416895525, 2.3299826359999996, 2.387336813, 2.3430288860000004, 2.357369221, 2.3529229309999997, ]
15-0-347	5	[2.354457028, 2.387775555, 2.340559724, 2.3420715619999997, 2.393136297, 2.425295588, 2.366216493, 2.361260206, 2.41476076, 2.410240802, 2.382046745, 2.337509769, 2.467532239, 2.403798308, 2.386207869, 2.349027598, 2.353192607, 2.407288958, 2.405467277, 2.367704004, 2.390474157, 2.40425446, 2.36730054, 2.424615921, 2.3591578539999998, 2.3436804970000003, 2.40344141, 2.3921932349999997, 2.397286893, 2.3755297210000004, 2.413805847, 2.3690005350000005, 2.453516234, 2.351282069, 2.377904235, 2.392668794, 2.421823567, 2.417621683, 2.400688817, 2.4034711300000002, ]
15-0-289	8	[2.404777795, 2.41242985, 2.445836839, 2.45247801, 2.4195575830000005, 2.427261849, 2.412098594, 2.44406095, 2.424979443, 2.4188859020000004, 2.457916731, 2.3979915419999998, 2.4273326610000003, 2.3841400239999997, 2.441654384, 2.468565282, 2.3835908009999995, 2.4351439509999997, 2.422965852, 2.452843502, 2.418216836, 2.449972714, 2.4609430629999998, 2.415186776, 2.416159463, 2.430112509, 2.463357046, 2.422888814, 2.3950201360000003, 2.421811636, 2.410922989, 2.43299848, 2.410517043, 2.4236852360000003, 2.482117034, 2.460613194, 2.422166124, 2.455214913, 2.391442051, 2.443362605, ]
14-1-814	5	[2.477642311, 2.397526261, 2.408807309, 2.408387224, 2.417011081, 2.423581, 2.4001987099999997, 2.363666249, 2.384532076, 2.434856129, 2.384742411, 2.403397716, 2.408601397, 2.359389396, 2.38519241, 2.362244361, 2.382734706, 2.3734143549999995, 2.4116957059999997, 2.3524413419999997, 2.431254252, 2.398522344, 2.388308363, 2.3424350890000003, 2.408476626, 2.4116889930000003, 2.3904856309999998, 2.376506084, 2.333130734, 2.375968765, 2.397040633, 2.338551112, 2.370441683, 2.3699028859999998, 2.426086671, 2.423914796, 2.416123449, 2.385301761, 2.420291339, 2.385965305, ]
14-1-161	8	[2.433168467, 2.4341501119999998, 2.445782303, 2.399446023, 2.4380370169999996, 2.4762090189999997, 2.457941118, 2.449289986, 2.399478001, 2.445080081, 2.4566056419999995, 2.380439964, 2.406399099, 2.447651176, 2.448261431, 2.4473912330000003, 2.426397519, 2.4157635539999998, 2.433044258, 2.426801048, 2.395111667, 2.394604972, 2.460652386, 2.435304828, 2.4265450950000003, 2.4583793959999998, 2.4349744639999997, 2.421604847, 2.441986763, 2.46368492, 2.3718856529999996, 2.462916275, 2.415542698, 2.4728615240000003, 2.435645296, 2.4250503109999997, 2.387723887, 2.45147843, 2.3587546120000003, 2.442244054, ]
15-0-157	6	[2.3561526479999997, 2.3672634230000003, 2.34774672, 2.343335062, 2.350177968, 2.34006631, 2.378576494, 2.352327543, 2.3544523870000003, 2.3175825039999998, 2.355482402, 2.344429881, 2.34777432, 2.4303098669999996, 2.335551481, 2.397892722, 2.298162037, 2.348008442, 2.369713003, 2.420012803, 2.390618225, 2.380188724, 2.3531135240000003, 2.3248246420000003, 2.35198721, 2.330806263, 2.326570191, 2.3448090749999997, 2.338447531, 2.4071561509999997, 2.333737895, 2.3714102959999996, 2.3541196409999996, 2.380126529, 2.396770167, 2.326777422, 2.373539021, 2.380716557, 2.344105556, 2.376327263, ]
