0-29-18-11-83-0-2-477-52-107-3-125-983	34	[2.616595651, 2.611913148, 2.6176366499999997, 2.6094315709999996, 2.608895405, 2.6214265500000002, 2.5953182009999995, 2.5924398859999997, 2.6044900240000004, 2.60398319, 2.606565845, 2.612642566, 2.59695816, 2.604392197, 2.6231119050000005, 2.6057108589999998, 2.639762539, 2.6141420140000005, 2.602996485, 2.601130771, 2.6076696520000002, 2.6116543299999995, 2.6191257909999996, 2.6094997090000005, 2.593236077, 2.610215668, 2.627537656, 2.6210591030000003, 2.5943360500000003, 2.5999864770000003, 2.5908342990000004, 2.6228551949999996, 2.600049987, 2.6228393729999997, 2.595267334, 2.6064672360000003, 2.60776889, 2.6016590920000007, 2.6118141650000006, 2.5973132459999997, ]
3-7-36-48-1518-1-22-79-58-179-0-41-170	37	[3.0550896080000003, 3.0832341309999998, 3.0689745079999997, 3.098007608, 3.023583037, 3.084008783, 3.0800846049999997, 3.105263774, 3.0973573610000003, 3.094983411, 3.071243084, 3.0780433499999997, 3.0345259430000002, 3.069769159, 3.0524980229999996, 3.058725922, 3.0879696770000002, 3.091357876, 3.0878397500000005, 3.0726679299999997, 3.0589220640000003, 3.1037262519999995, 3.092388637, 3.0271568300000005, 3.0998643369999996, 3.03461552, 3.091703938, 3.0446611089999998, 3.0135794920000003, 3.0910673539999998, 3.0714044359999995, 3.0779827220000002, 3.0952559509999995, 3.067443907, 3.069033655, 3.0435057840000006, 3.1093354480000004, 3.1114799940000006, 3.0888301680000003, 3.0534476510000004, ]
3-47-9-16-1639-1-23-278-17-112-3-99-103	37	[3.1003179390000004, 3.030497079, 3.067833635, 3.0289637400000005, 3.0353239650000003, 3.0689372539999997, 3.0640738059999997, 3.0749174319999995, 3.0902172270000006, 3.085317257, 3.0963452000000005, 3.0777631199999997, 3.08479979, 3.0698258240000005, 3.070838743, 3.026791728, 3.08092773, 3.0596443559999997, 3.006518153, 3.0662618050000003, 3.0364973699999998, 3.034752281, 3.0650656030000003, 3.053465702, 3.0694362839999996, 3.062182743, 3.0267358449999997, 3.046956499, 3.060806647, 3.093130055, 3.059172468, 3.058489157, 3.094465539, 3.1029052300000006, 3.0650843599999997, 3.012519321, 3.0062457869999997, 3.0184909849999997, 3.0095526400000003, 3.000925191, ]
3-37-6-46-1178-0-31-228-15-98-2-54-609	38	[3.138953907, 3.126823508, 3.1584697090000002, 3.172276686, 3.221436486, 3.197107041, 3.1868402710000003, 3.244389559, 3.1572860719999998, 3.166988398, 3.1850436850000006, 3.191135806, 3.210532022, 3.172763405, 3.1950629690000003, 3.200660936, 3.200096272, 3.175294022, 3.1954193710000003, 3.2071448750000005, 3.1856397459999997, 3.191644055, 3.1992875520000004, 3.1705511570000002, 3.1927572099999995, 3.1646179790000004, 3.207627851, 3.1734508860000004, 3.196280578, 3.1631190740000004, 3.215599751, 3.168394497, 3.191523556, 3.184769968, 3.1860731529999997, 3.2255457679999995, 3.2076661399999997, 3.1954077659999998, 3.189673457, 3.1742735979999996, ]
1-4-18-36-1464-0-20-170-2-41-0-3-961	50	[2.799644863, 2.784294416, 2.8009595039999997, 2.7859011700000003, 2.8001917579999995, 2.764443794, 2.7666763950000006, 2.7778139540000004, 2.7941604289999997, 2.771880385, 2.8065062680000006, 2.783277423, 2.783790466, 2.776004108, 2.7845714920000004, 2.781457911, 2.7936352459999996, 2.802773572, 2.7842167489999996, 2.7794910990000004, 2.7817600880000004, 2.788981331, 2.7862361910000004, 2.795071929, 2.7719786090000005, 2.7799405389999996, 2.796488591, 2.746876375, 2.8016689959999996, 2.761532718, 2.7801170589999997, 2.790699594, 2.775885992, 2.7894326279999997, 2.7860286660000004, 2.8082575419999998, 2.7947858880000003, 2.797621434, 2.799375532, 2.7758964760000002, ]
0-10-10-36-1972-1-27-291-13-86-0-82-586	43	[3.180143337, 3.1739060119999998, 3.1752399870000003, 3.159077475, 3.1896753400000004, 3.1729745690000004, 3.1240813409999997, 3.1433995340000003, 3.157234115, 3.141814397, 3.154434298, 3.171262632, 3.15055922, 3.162668432, 3.0628675440000004, 3.1742218520000005, 3.1849921679999995, 3.1629187749999996, 3.1650790040000003, 3.1463350199999995, 3.2017528640000004, 3.122781464, 3.166714683, 3.141713501, 3.1867471870000004, 3.187632913, 3.131157589, 3.1421247799999996, 3.1684996229999998, 3.175010991, 3.1892286619999997, 3.1546668959999997, 3.2077544270000002, 3.1735326759999998, 3.1989215840000003, 3.1974673949999994, 3.166184893, 3.182329189, 3.1539075230000004, 3.1167142319999996, ]
3-50-48-48-1831-1-18-20-52-175-0-21-106	42	[2.764353644, 2.758172995, 2.761970677, 2.7438259389999997, 2.7247984890000003, 2.7849636860000007, 2.77168524, 2.74378552, 2.7296310979999996, 2.819067306, 2.7560184899999998, 2.7667495939999998, 2.773729634, 2.774987779, 2.758676008, 2.7536687760000005, 2.73561826, 2.7515550980000003, 2.766777549, 2.739008555, 2.72549789, 2.7708307939999997, 2.7566906120000003, 2.7502353029999997, 2.7633326859999996, 2.796807705, 2.7648993230000003, 2.74974164, 2.745713148, 2.770824077, 2.7886644879999998, 2.757453857, 2.7967600939999997, 2.7631276870000003, 2.744316638, 2.738543584, 2.726907313, 2.75601472, 2.771878948, 2.7546414539999997, ]
2-14-20-33-195-0-5-109-58-216-2-127-351	37	[2.6164954959999998, 2.613828642, 2.629760657, 2.622701158, 2.632604071, 2.618501103, 2.5995545730000003, 2.61263465, 2.620571255, 2.5930596599999998, 2.617702663, 2.6287090610000003, 2.609831428, 2.6201536859999996, 2.604172259, 2.6207593069999997, 2.6044821470000006, 2.617460635, 2.6282481520000003, 2.600414135, 2.623281668, 2.6113032690000004, 2.6233453300000003, 2.6154958739999996, 2.6249770969999995, 2.6190227910000003, 2.6138818080000004, 2.624222887, 2.5951203460000003, 2.6269457480000002, 2.6075135800000004, 2.62693802, 2.618196688, 2.6145031949999997, 2.624454357, 2.62573968, 2.5995322460000003, 2.636772983, 2.6042616370000005, 2.614839148, ]
0-43-34-27-1871-0-14-459-18-72-0-72-598	41	[3.2589814480000006, 3.238253444, 3.269864148, 3.2110799439999997, 3.2794789069999997, 3.2702726620000004, 3.276132731, 3.281430003, 3.2835609709999996, 3.2932064850000002, 3.2926985049999997, 3.274906818, 3.337571692, 3.2662731230000004, 3.296458349, 3.2205940899999996, 3.226759746, 3.264891384, 3.277990074, 3.2243643559999997, 3.180888462, 3.2396261220000007, 3.3275659510000004, 3.2886368760000004, 3.218784764, 3.24225995, 3.25426452, 3.316724323, 3.291804938, 3.2843235160000006, 3.3095397140000005, 3.3017092249999997, 3.241074351, 3.221723911, 3.274949165, 3.241661505, 3.263388867, 3.315012423, 3.280980683, 3.283805009, ]
2-5-13-4-300-0-8-127-51-72-2-93-216	44	[3.1553347300000003, 3.142296182, 3.233942029, 3.173217836, 3.2042257430000003, 3.2299953660000003, 3.148209992, 3.2037275100000002, 3.1180278670000003, 3.1623690479999995, 3.099317267, 3.157556472, 3.273794603, 3.212465678, 3.174893516, 3.1935388930000004, 3.1947147730000003, 3.1646586180000003, 3.1684888800000004, 3.2025616689999996, 3.1978918719999996, 3.1563783890000003, 3.152162239, 3.168002524, 3.16189748, 3.176680848, 3.2224936010000005, 3.16901887, 3.1301482830000005, 3.0989052790000002, 3.1141579219999995, 3.2447622239999996, 3.1752433879999997, 3.181666371, 3.1978536340000003, 3.19377585, 3.1845036769999995, 3.1504896550000003, 3.122515408, 3.136264832, ]
