2-3-4-42-1680-0-6-99-15-161-0-42-767	43	[3.5094984200000003, 3.580181067, 3.498061777, 3.5437404750000003, 3.592401521, 3.475612744, 3.518361882, 3.579421678, 3.5295286359999998, 3.586406629, 3.639413675, 3.560872311, 3.48164174, 3.5197900910000004, 3.549337183, 3.5274249230000003, 3.5126015, 3.4822699729999993, 3.56182314, 3.620499648, 3.5456286960000005, 3.5666352640000003, 3.548464144, 3.52000157, 3.523716841, 3.526515805, 3.566423127, 3.5562151409999996, 3.5498529839999997, 3.5301137959999997, 3.5549231029999997, 3.5419488130000003, 3.5013473809999995, 3.6267310030000006, 3.5915486899999998, 3.5427092780000002, 3.55549932, 3.5082538420000002, 3.600932999, 3.5727304139999996, ]
1-22-22-7-1581-0-2-362-7-103-2-5-180	42	[2.8451136020000005, 2.838623866, 2.8589730229999994, 2.8534464029999995, 2.8589996410000005, 2.8638117220000003, 2.8438045759999997, 2.84545718, 2.8583531599999996, 2.8711405639999996, 2.814284186, 2.8122515650000004, 2.8745470609999995, 2.8620504829999995, 2.8717465629999994, 2.850035854, 2.8561653729999996, 2.8578368779999996, 2.8538138400000004, 2.869116008, 2.8431083090000002, 2.851955253, 2.8609441219999994, 2.8112392689999997, 2.8541728060000002, 2.852395655, 2.834817782, 2.838040698, 2.855877448, 2.843660989, 2.840807047, 2.8444975149999996, 2.879026335, 2.8005937929999996, 2.853340542, 2.8616627269999997, 2.862479838, 2.8652306029999997, 2.855285682, 2.845080558, ]
1-32-10-40-1013-1-11-388-61-135-3-85-729	37	[3.5671386910000003, 3.5729575920000003, 3.6641455570000003, 3.581507316, 3.5772997479999997, 3.5146108160000002, 3.577688473, 3.58316195, 3.571205045, 3.574986344, 3.4823606459999996, 3.494129379, 3.5538370599999998, 3.600298594, 3.6312066749999996, 3.581548869, 3.5947767499999994, 3.515331072, 3.567408297, 3.5527990229999995, 3.530381118, 3.5847483369999997, 3.6083821530000004, 3.5910118240000006, 3.586121188, 3.499909271, 3.483415386, 3.513959656, 3.608863432, 3.56258998, 3.5973879490000003, 3.522650418, 3.498117367, 3.481918308, 3.5758474339999995, 3.6402478700000005, 3.5370233989999997, 3.550095988, 3.5704905350000002, 3.553513417, ]
1-62-5-15-1899-1-15-292-56-190-2-45-648	34	[3.366417417, 3.338750076, 3.3751521619999996, 3.361661745, 3.3722481690000006, 3.2629204019999998, 3.229568595, 3.329802246, 3.3352440230000004, 3.3285511439999995, 3.3509170589999995, 3.337899432, 3.27601617, 3.3378566639999994, 3.3236806270000003, 3.3150809449999996, 3.3465471780000002, 3.3195904969999996, 3.31043924, 3.3417248280000003, 3.280474761, 3.257581842, 3.3408680629999994, 3.340984698, 3.363541914, 3.3966549159999997, 3.3926140169999996, 3.4277574050000004, 3.3226771010000005, 3.3641644470000003, 3.3354547620000004, 3.320025725, 3.341384515, 3.3684880909999997, 3.2651865559999997, 3.3717929200000003, 3.2885419200000006, 3.3827423739999998, 3.2473958790000004, 3.331412262, ]
0-2-28-46-1502-1-21-356-61-157-0-66-426	38	[2.9720170249999995, 2.958693468, 2.963811281, 2.941057209, 2.922384998, 2.9351748029999998, 2.9566536250000004, 2.9637506389999997, 2.955975038, 2.9743638500000005, 2.939914151, 2.9504384270000004, 2.92763691, 2.9537168289999998, 3.116346708, 2.9542581750000005, 2.9441904400000003, 2.9524009949999996, 2.99393168, 2.9452612080000002, 2.9417674949999997, 2.976707507, 2.9687009419999995, 2.9329728019999997, 2.9728583120000005, 2.960248762, 2.968104334, 2.988599521, 2.9554684830000006, 2.954072496, 2.967343143, 2.941061637, 2.9725214490000003, 2.9987051159999996, 2.958921088, 2.973724079, 2.9408934149999997, 2.9351004130000007, 2.958459017, 2.9606713020000006, ]
0-9-32-50-923-1-24-308-56-105-0-90-482	43	[3.544837219, 3.537412265, 3.552586743, 3.528424405, 3.514578995, 3.5404782509999997, 3.4877171760000003, 3.5488646560000006, 3.551711953, 3.477448045, 3.564093302, 3.5660354780000003, 3.5152754590000006, 3.598454746, 3.524390356, 3.560179937, 3.5373072450000005, 3.5637728620000004, 3.526842018, 3.4986428740000006, 3.5830615179999996, 3.4767119220000002, 3.5820869909999997, 3.550695592, 3.5076029790000005, 3.611376799, 3.5525884440000004, 3.5311370770000003, 3.575694409, 3.549392353, 3.564324712, 3.5536292210000004, 3.5350466019999995, 3.576803653, 3.4670223570000003, 3.545160405, 3.4784803500000003, 3.5440610050000005, 3.496258112, 3.5583867419999997, ]
0-4-14-47-1487-1-18-397-52-1-3-95-574	36	[3.300777406, 3.348963359, 3.214208417, 3.218368623, 3.318892504, 3.3084148879999997, 3.317192292, 3.2938899549999996, 3.323480824, 3.3409616049999995, 3.2859547300000003, 3.3252850599999997, 3.351476189, 3.2085293819999996, 3.310481557, 3.290636011, 3.295360356, 3.294349821, 3.2717226630000003, 3.319222718, 3.2534048610000004, 3.27444122, 3.298854206, 3.323369136, 3.3156690380000002, 3.341036115, 3.224867073, 3.341258606, 3.312941683, 3.298213445, 3.2855862040000003, 3.2679576490000004, 3.275979346, 3.298184059, 3.250793156, 3.3246701360000004, 3.289448117, 3.2539722069999995, 3.3421986820000003, 3.249443339, ]
2-1-14-3-1630-0-13-127-49-74-2-58-1004	37	[3.6090410910000004, 3.733504956, 3.5933888290000002, 3.698371525, 3.683861142, 3.72561532, 3.6952696830000002, 3.717090056, 3.7227637899999997, 3.684992087, 3.697521015, 3.7131390300000007, 3.654134923, 3.588377734, 3.6692118609999995, 3.696412306, 3.711803775, 3.726788509, 3.7306289509999995, 3.7039829179999995, 3.702064912, 3.727819426, 3.548616542, 3.5996979650000003, 3.575012945, 3.49188511, 3.57985766, 3.613775296, 3.603238393, 3.603943514, 3.625832859, 3.6116919120000004, 3.6798645220000004, 3.578886559, 3.6709175089999997, 3.645931466, 3.68281772, 3.710904407, 3.707842221, 3.647936965, ]
1-13-23-4-302-1-16-308-33-37-2-47-463	41	[2.7359208290000003, 2.741294528, 2.715142104, 2.7329394459999996, 2.739761807, 2.753696508, 2.723580701, 2.7306705879999997, 2.737898561, 2.7215706579999996, 2.7171130010000004, 2.736969357, 2.7221934480000005, 2.7102911680000004, 2.7298705200000004, 2.740779408, 2.736397995, 2.739895133, 2.724963554, 2.7261337510000003, 2.744266573, 2.739877602, 2.746015878, 2.709313083, 2.6935628229999997, 2.721810235, 2.734669019, 2.753137918, 2.730428121, 2.745799511, 2.7418349839999996, 2.735915975, 2.728757379, 2.721444959, 2.731400426, 2.7212755820000005, 2.727646966, 2.7410296649999997, 2.7300670169999997, 2.734504088, ]
2-59-0-5-1379-1-21-469-9-20-1-90-906	41	[3.4551699229999997, 3.379185434, 3.409134009, 3.4778783769999997, 3.3789996999999996, 3.450546505, 3.439758136, 3.3922713399999997, 3.4570095979999995, 3.436204525, 3.370743615, 3.4092486650000002, 3.4509383170000003, 3.3444703659999995, 3.431767852, 3.448485415, 3.366646571, 3.3929651520000004, 3.37306336, 3.4757193789999996, 3.442047031, 3.427861665, 3.3680202119999993, 3.4458168120000003, 3.4360516889999997, 3.413178317, 3.286291812, 3.395712919, 3.4777318039999994, 3.406758451, 3.4748591990000004, 3.434059814, 3.477883031, 3.4468499679999995, 3.495786637, 3.3973103599999996, 3.466481694, 3.4712305300000006, 3.448568159, 3.4499516540000004, ]
