109-1   5   [5.221658173000001, 5.347876167, 5.199989583]
109-12   4   [3.39184536, 3.3116443340000004, 3.4992878149999997]
109-13   3   [3.299494244, 3.3149291020000002, 3.292779555]
109-3   4   [5.124795007, 5.331527793, 5.291055956]
109-9   4   [5.209451338, 5.1649065059999995, 5.303408612]
109-7   3   [3.3360837070000002, 3.337507555, 3.328129828]
109-2   5   [5.312611588, 5.188636252, 5.232858038000001]
109-4   5   [3.374007991, 3.357828465, 3.3064380069999997]
109-15   2   [3.34719581, 3.278095178, 3.372881526]
109-6   4   [3.336144162, 3.364648774, 3.3283350830000002]
109-0   6   [5.2866202939999996, 5.139735304999999, 5.213815621]
109-11   3   [5.158175778, 5.224426496, 5.270876898]
32-10   8   [5.22737728, 5.259177546, 5.2662224460000004]
32-8   9   [5.1864499749999995, 5.309667299, 5.183895671]
32-5   8   [3.377633211, 3.488791802, 3.3475864]
32-14   7   [3.3928371569999998, 3.407534062, 3.374903921]
32-1   9   [5.303139527, 5.140800499999999, 5.208241514]
32-12   8   [3.490295068, 3.3656642779999997, 3.380993731]
32-13   7   [3.3609998709999998, 3.3701123730000004, 3.404016971]
32-3   8   [5.288540112000001, 5.2738606489999995, 5.180140520999999]
32-9   8   [5.203482113, 5.1922787690000005, 5.344169557]
32-7   7   [3.387805987, 3.416871182, 3.354458422]
32-2   9   [5.292979793000001, 5.303497214, 5.280892472]
32-4   9   [3.387195434, 3.385148836, 3.3905690899999996]
32-15   6   [3.364283767, 3.437067742, 3.373750363]
32-6   8   [3.371173797, 3.359456786, 3.363313379]
32-0   10   [5.220753660000001, 5.293697644, 5.270168786999999]
32-11   7   [5.214633997, 5.3174202070000005, 5.254584642999999]
102-10   5   [5.261856612, 5.254739576, 5.2426685179999994]
102-8   6   [5.266187973, 5.655283941, 5.191912899]
102-5   5   [3.4484920889999997, 3.534768569, 3.405899492]
102-14   4   [3.4167370150000003, 3.420997591, 3.366982412]
102-1   6   [5.196962922, 5.31882957, 5.264856363]
102-12   5   [3.41721346, 3.449249918, 3.386770768]
102-13   4   [3.396848888, 3.456677022, 3.437542764]
102-3   5   [5.234497171, 5.170039816, 5.186321467]
102-9   5   [5.164225870999999, 5.325372712, 5.224656709]
102-7   4   [3.432798374, 3.396342175, 3.430201154]
102-2   6   [5.201593429, 5.312165586, 5.386231104999999]
102-4   6   [3.373937309, 3.408465402, 3.4003705839999996]
102-15   3   [3.411428679, 3.3986888310000003, 3.339490614]
102-6   5   [3.3293422200000005, 3.369401108, 3.402436174]
102-0   7   [5.27295932, 5.332494117, 5.259182945]
102-11   4   [5.273502576, 5.214080009, 5.250740456000001]
5-10   7   [5.419714074, 5.283357887, 5.426822634]
5-8   8   [5.325834896999999, 5.529949426, 5.315223759999999]
5-5   7   [3.468781224, 3.46771914, 3.486319382]
5-14   6   [3.49073935, 3.43553703, 3.443657808]
5-1   8   [5.219025866000001, 5.357755847, 5.297323614]
5-12   7   [3.4213811109999996, 3.4529758740000003, 3.5365233810000003]
5-13   6   [3.435374236, 3.4067988170000003, 3.545922243]
5-3   7   [5.283412397, 5.199794291, 5.294647732]
5-9   7   [5.272074195, 5.31781344, 5.410634184]
5-7   6   [3.499581825, 3.517417357, 3.4175887879999998]
5-2   8   [5.450338299999999, 5.315808224, 5.336818461]
5-4   8   [3.45612468, 3.4732731550000002, 3.4617728640000003]
5-15   5   [3.5115766550000003, 3.4514927789999996, 3.4120810749999997]
5-6   7   [3.438033512, 3.5098363810000004, 3.444105643]
5-0   9   [5.254009527, 5.384505151, 5.336115405]
5-11   6   [5.307627413, 5.272125436, 5.4189306760000004]
14-10   6   [5.1706594070000005, 5.099768001, 5.036507448]
14-8   7   [5.170675939, 5.29910476, 5.14248259]
14-5   6   [3.3309232680000003, 3.283902607, 3.290686325]
14-14   5   [3.281788533, 3.263184517, 3.254327796]
14-1   7   [5.201041454, 5.196317961, 5.298825745]
14-12   6   [3.2647795950000003, 3.283145856, 3.264585854]
14-13   5   [3.2681578510000002, 3.241821664, 3.291121469]
14-3   6   [5.195929298, 5.163874926, 5.129309498]
14-9   6   [5.157075767, 5.21054345, 5.075678487999999]
14-7   5   [3.357849033, 3.307983577, 3.264239916]
14-2   7   [5.177112332999999, 5.053086448, 5.117164241999999]
14-4   7   [3.266900058, 3.28167891, 3.316306184]
14-15   4   [3.27339972, 3.304181427, 3.330578431]
14-6   6   [3.2553356260000004, 3.306432459, 3.306199271]
14-0   8   [5.121518251, 5.044127765, 5.1299383469999995]
14-11   5   [5.090913554, 5.129782865, 5.130737384]
58-10   5   [4.997194812, 4.982874818, 4.9592185760000005]
58-8   6   [4.983583728999999, 5.023627111000001, 4.8544578199999995]
58-5   5   [3.1173747229999997, 3.0908927889999998, 3.105491262]
58-14   4   [3.0933613280000003, 3.060514704, 3.076217604]
58-1   6   [5.02697169, 5.002168429999999, 5.03053344]
58-12   5   [3.114367086, 3.1186008960000002, 3.07706685]
58-13   4   [3.092784284, 3.103521718, 3.074201864]
58-3   5   [5.139681019, 5.0620084, 5.0678362]
58-9   5   [4.856998604, 4.993905484, 4.978470034]
58-7   4   [3.119456914, 3.105232417, 3.066553046]
58-2   6   [4.998969182, 4.887168333, 4.943567292999999]
58-4   6   [3.127658763, 3.1271491740000004, 3.064889787]
58-15   3   [3.076919017, 3.13388266, 3.116748936]
58-6   5   [3.132344691, 3.086741688, 3.072560422]
58-0   7   [4.955053535, 4.972856846, 5.001722024999999]
58-11   4   [4.977797046, 4.885685541, 4.893179442999999]
56-10   6   [5.017315436, 4.948427993, 4.974640656]
56-8   7   [4.939689841, 5.02587042, 4.916746792]
56-5   6   [3.0647689980000004, 3.113488061, 3.084323626]
56-14   5   [3.058873363, 3.0420993999999997, 3.0807107670000002]
56-1   7   [5.051720144, 4.936082355, 4.971991415]
56-12   6   [3.0690678399999998, 3.08383893, 3.072801879]
56-13   5   [3.049922374, 3.068005634, 3.072674224]
56-3   6   [4.940295344, 4.97999518, 5.067730883]
56-9   6   [4.957472255, 4.90961048, 5.023995859999999]
56-7   5   [3.088118943, 3.2296708059999997, 3.117564482]
56-2   7   [5.124251114, 4.917568996, 4.886455403]
56-4   7   [3.105841107, 3.0860578089999997, 3.102241233]
56-15   4   [3.055409272, 3.085703443, 3.0675747049999997]
56-6   6   [3.1079767169999997, 3.029215093, 3.098296125]
56-0   8   [5.004256879000001, 4.883837323, 5.009883397]
56-11   5   [4.874614565, 4.95483302, 4.951754515999999]
91-10   4   [4.961225448, 4.929453818, 4.910035905]
91-8   5   [5.016860734, 4.88793302, 4.928581103]
91-5   4   [3.083406296, 3.110721595, 3.100793856]
91-14   3   [3.064593473, 4.214255981, 3.213906253]
91-1   5   [4.897860474000001, 4.962094436, 5.087970227]
91-12   4   [3.1033160910000004, 3.068244052, 3.059526624]
91-13   3   [3.060178274, 3.080057205, 3.1050822879999997]
91-3   4   [4.839050408, 4.918733094, 4.962470013]
91-9   4   [4.993633759, 5.119069861, 4.974316277]
91-7   3   [3.111382994, 3.096345412, 3.190107936]
91-2   5   [5.03613975, 4.950601783, 5.057040845]
91-4   5   [3.138486466, 3.116169152, 3.108797805]
91-15   2   [3.108228607, 3.069105339, 3.081075184]
91-6   4   [3.0724330199999996, 3.1070377060000003, 3.058527348]
91-0   6   [4.960416884, 4.9504006579999995, 4.914405238]
91-11   3   [5.112591863, 4.965557121000001, 4.918238956]
42-10   6   [5.002057623, 5.233706084, 5.078338668]
42-8   7   [5.20361156, 5.218744998, 5.314607874]
42-5   6   [3.280025771, 3.2862754, 3.255698417]
42-14   5   [3.307320538, 3.2451239100000002, 3.278511667]
42-1   7   [5.0892133799999995, 5.11935392, 5.169335466]
42-12   6   [3.2932342699999997, 3.30262541, 3.2604326710000002]
42-13   5   [3.273725332, 3.252851252, 3.2838854260000003]
42-3   6   [5.096410615, 5.097180728, 5.140552401]
42-9   6   [5.234218099, 5.1308427309999995, 5.194480270000001]
42-7   5   [3.269432142, 3.327690465, 3.364325901]
42-2   7   [5.225473828, 5.211348393, 5.206117673]
42-4   7   [3.310738979, 3.274992541, 3.331063843]
42-15   4   [3.292659074, 3.246744785, 3.309754453]
42-6   6   [3.274036264, 3.303969549, 3.214329173]
42-0   8   [5.0856459130000005, 5.218778813, 5.108419852]
42-11   5   [5.181380147, 5.133651024000001, 5.232987366]
77-10   5   [5.342200684000001, 5.22147525, 5.126470016]
77-8   6   [5.231087158, 5.1190205529999995, 5.179199709]
77-5   5   [3.387660823, 3.39453887, 3.409432141]
77-14   4   [3.3279659969999997, 3.310034755, 3.3785162779999998]
77-1   6   [5.175235836, 5.311514295, 5.176555138]
77-12   5   [3.346834692, 3.396394678, 3.40485195]
77-13   4   [3.324339997, 3.350107559, 3.3313767330000004]
77-3   5   [5.1258376089999995, 5.195431391, 5.232049678999999]
77-9   5   [5.306704528999999, 5.120813646999999, 5.190633453]
77-7   4   [3.465978277, 3.362383501, 3.3079107580000002]
77-2   6   [5.3996488529999995, 5.258881339999999, 5.285376721]
77-4   6   [3.423039819, 3.3253134189999995, 3.356770366]
77-15   3   [3.327900238, 3.361449123, 3.298074736]
77-6   5   [3.4092798560000004, 3.289469327, 3.3668706090000002]
77-0   7   [5.109237429999999, 5.30355659, 5.289417301]
77-11   4   [5.2394878259999995, 5.0709264019999996, 5.329787445]
22-10   6   [5.038040445, 5.091687084, 5.214491346]
22-8   7   [4.986069816, 5.2925629139999995, 5.040440456]
22-5   6   [3.152086519, 3.261375493, 3.17952031]
22-14   5   [3.136371003, 3.153179978, 3.151098996]
22-1   7   [5.01714065, 5.047081927, 5.147535663]
22-12   6   [3.216965095, 3.2513495050000003, 3.137960435]
22-13   5   [3.177353034, 3.174226485, 3.2133333090000002]
22-3   6   [5.097097725, 5.024369562, 5.0253803470000005]
22-9   6   [5.007588514999999, 5.118697324, 5.126595198]
22-7   5   [3.233761792, 3.1714550029999997, 3.171142357]
22-2   7   [5.063412927, 5.012093469, 5.14947455]
22-4   7   [3.249220418, 3.260858059, 3.193928019]
22-15   4   [3.198384974, 3.161242262, 3.156645235]
22-6   6   [3.220259333, 3.228731307, 3.257558453]
22-0   8   [5.0009320420000005, 5.038619136, 5.105839876]
22-11   5   [5.03644536, 5.076465682, 4.911242608999999]
89-10   5   [5.154868885000001, 4.935589008, 5.008383896]
89-8   6   [4.952029953, 4.938251091, 5.007679183]
89-5   5   [3.11042818, 3.1390135239999997, 3.09675423]
89-14   4   [3.1181304990000003, 3.066577455, 3.080656451]
89-1   6   [4.99660808, 4.944896514, 4.931863976000001]
89-12   5   [3.195908917, 3.143793003, 3.133678485]
89-13   4   [3.0975011269999997, 3.061829559, 3.118553258]
89-3   5   [5.037687889, 4.935034575, 5.01058192]
89-9   5   [4.939668062, 4.975911384, 5.025376417]
89-7   4   [3.11120637, 3.153329265, 3.086064382]
89-2   6   [5.122614252, 5.002924746, 4.962274771000001]
89-4   6   [3.1602115669999997, 3.119964896, 3.11058282]
89-15   3   [3.0538642539999996, 3.119804803, 3.23233085]
89-6   5   [3.1257847069999998, 3.05109423, 3.0564561759999997]
89-0   7   [4.955073898, 4.892567117, 4.990487591]
89-11   4   [4.9293382050000005, 4.863631882, 4.904910132]
54-10   5   [5.080156119, 5.016312191000001, 4.977066215]
54-8   6   [4.997257888, 5.03239245, 5.078812793]
54-5   5   [3.26290967, 3.200768692, 3.197219725]
54-14   4   [3.239768164, 3.1851601689999995, 3.2087289660000002]
54-1   6   [5.127636302, 5.044470983999999, 5.084072245000001]
54-12   5   [3.1703976249999997, 3.235573451, 3.211031684]
54-13   4   [3.19126031, 3.176066713, 3.2156709479999996]
54-3   5   [5.079173289, 4.991022441, 5.008222554]
54-9   5   [5.053642472, 5.0047961569999995, 5.033027005]
54-7   4   [3.1987968349999996, 3.206542782, 3.206522572]
54-2   6   [4.994879162999999, 5.061985033, 5.076910136]
54-4   6   [3.2200342060000002, 3.2138869320000003, 3.2300983270000003]
54-15   3   [3.169506829, 3.1717744540000004, 3.201928992]
54-6   5   [3.22621912, 3.201525554, 3.187498283]
54-0   7   [5.063372807, 5.167271265999999, 5.134055812000001]
54-11   4   [5.064895101, 5.165046654999999, 5.019174373999999]
83-10   5   [5.055133148, 5.0423476, 5.098537609]
83-8   6   [4.972815379, 5.082842843, 5.022097545]
83-5   5   [3.168411219, 3.1960544000000004, 3.1969177529999997]
83-14   4   [3.1862010350000003, 3.2492860670000003, 3.196838271]
83-1   6   [5.015793886, 5.222351206, 4.981756116]
83-12   5   [3.1984869280000003, 3.2203755569999997, 3.179930295]
83-13   4   [3.199396367, 3.244539417, 3.169535572]
83-3   5   [5.0854264659999995, 5.034048322, 5.146145512]
83-9   5   [5.0190923860000005, 4.997049117, 5.093954664]
83-7   4   [3.205073338, 3.218660072, 3.232284368]
83-2   6   [5.091047875, 4.980946673, 5.004459645]
83-4   6   [3.2156877930000003, 3.183749502, 3.254037389]
83-15   3   [3.186904805, 3.170575971, 3.185433204]
83-6   5   [3.248896712, 3.2158985589999998, 3.176650277]
83-0   7   [5.056241305, 5.053311419, 5.10828126]
83-11   4   [5.116918216, 5.016003588999999, 5.08461338]
63-10   3   [5.060329305, 4.978754733, 4.964369587999999]
63-8   4   [5.007669152, 4.9208871059999995, 4.972310825]
63-5   3   [3.15246318, 3.077148164, 3.1640161549999997]
63-14   2   [3.088518099, 3.059185516, 3.1124926449999997]
63-1   4   [5.0172334450000005, 5.145871319, 4.964404817]
63-12   3   [3.0857806880000003, 3.081613003, 3.097702927]
63-13   2   [3.169951046, 3.111676471, 3.111502596]
63-3   3   [5.179955485000001, 4.976875622, 4.989301653]
63-9   3   [5.034723442, 4.953333418000001, 4.945778112]
63-7   2   [3.240549509, 3.1278820670000003, 3.1869347909999997]
63-2   4   [4.892922743, 5.141063278, 5.039583757]
63-4   4   [3.0869674, 3.149352906, 3.101649823]
63-15   1   [3.1181252280000002, 4.233369713999999, 3.086316293]
63-6   3   [3.234919622, 3.082234906, 3.069525893]
63-0   5   [5.098940053, 4.9326018519999995, 4.969094170999999]
63-11   2   [4.931808106, 4.978442047, 4.944567629000001]
69-10   6   [5.288880564, 5.329583837, 5.263776214]
69-8   7   [5.324716276, 5.264418987, 5.31198615]
69-5   6   [3.481708388, 3.470770463, 3.4871816740000003]
69-14   5   [3.5421894720000004, 3.5081781060000004, 3.502536709]
69-1   7   [5.307771063000001, 5.298506800999999, 5.368429761]
69-12   6   [3.4769810260000003, 3.47385838, 3.527247755]
69-13   5   [3.418284331, 3.458591524, 3.49864333]
69-3   6   [5.3620527529999995, 5.279405093, 5.251379742]
69-9   6   [5.412355389, 5.39392605, 5.486408136]
69-7   5   [3.4515537069999995, 3.461680088, 3.443000068]
69-2   7   [5.268793685, 5.378306214, 5.281700293]
69-4   7   [3.553651679, 3.476850613, 3.5569679049999996]
69-15   4   [3.428205702, 3.522199932, 3.474889708]
69-6   6   [3.503363278, 3.4378949650000004, 3.466839357]
69-0   8   [5.3729369799999995, 5.487465942, 5.3668384510000005]
69-11   5   [5.3708551149999995, 5.228958572, 5.2586764299999995]
47-10   4   [5.237427746000001, 5.1716706729999995, 5.32965989]
47-8   5   [5.212415953, 5.386544615999999, 5.225467291]
47-5   4   [3.355193558, 3.377919949, 3.370563534]
47-14   3   [3.3217511890000004, 3.447176883, 3.357835632]
47-1   5   [5.259604900999999, 5.192213188, 5.424115123]
47-12   4   [3.374487113, 3.3364203850000003, 3.372999119]
47-13   3   [3.2912444659999998, 3.337743183, 3.334164384]
47-3   4   [5.214565475, 5.192311267, 5.214662228]
47-9   4   [5.191463219, 5.247350035999999, 5.238730981]
47-7   3   [3.369102866, 3.353549345, 3.350175185]
47-2   5   [5.181457127000001, 5.2456593400000004, 5.365149078]
47-4   5   [3.40786034, 3.4535441020000004, 3.3038375220000002]
47-15   2   [3.37577037, 3.4152193499999997, 3.329132096]
47-6   4   [3.325119103, 3.2982759699999997, 3.3737719520000002]
47-0   6   [5.195671399, 5.224744608, 5.419711501]
47-11   3   [5.19115608, 5.246383199, 5.223617061000001]
1-10   8   [5.849355103, 5.3945281320000005, 5.234630453]
1-8   9   [5.410721402, 5.375611612999999, 5.327678471]
1-5   8   [3.51279925, 3.4969413520000003, 3.50304248]
1-14   7   [3.4842348359999997, 3.569067045, 3.7409919520000003]
1-1   9   [5.403594148000001, 5.166218006, 5.458903433]
1-12   8   [3.462816065, 3.444391839, 3.4337873940000003]
1-13   7   [3.487893972, 3.8933522449999995, 3.512075044]
1-3   8   [5.432034287, 5.285683996, 6.525077453000001]
1-9   8   [5.378747529, 5.308170353, 5.272810528]
1-7   7   [3.4846044010000004, 3.448337116, 3.480133448]
1-2   9   [5.250826267, 5.385438581000001, 5.397864554]
1-4   9   [3.582053306, 3.4792247740000004, 3.5155789840000002]
1-15   6   [3.5286035289999997, 3.440936965, 3.450574464]
1-6   8   [3.451898803, 3.4836459399999997, 3.45350522]
1-0   10   [5.44397264, 5.350363117, 5.3862825370000005]
1-11   7   [5.307385892, 5.250243394, 5.2870206909999995]
