3058	4	[0.452734573, 0.44486303699999996, 0.445648516, 0.44823328900000003, 0.449271781, 0.44654608600000006, 0.44803047400000007, 0.447004452, 0.44646889800000006, 0.44618791599999996, 0.446449409, 0.4462457000000001, 0.44617441100000005, 0.45403740900000006, 0.45694702, 0.44334950900000003, 0.447405841, 0.447622913, 0.44377993000000004, 0.45525191800000003, 0.452408769, 0.44444420900000003, 0.4493722110000001, 0.449797276, 0.4441018360000001, 0.44679249600000004, 0.44590428200000004, 0.44479361200000006, 0.45593878800000004, 0.4443068050000001, 0.44332726100000003, 0.454731791, 0.44514364900000003, 0.45058371500000005, 0.44347232100000006, 0.446936117, 0.45161391900000003, 0.456684003, 0.452344884, 0.44494516200000006, ]
3083	7	[0.6596096770000001, 0.689229646, 0.6738803229999999, 0.6835905580000001, 0.6733069019999999, 0.6723030510000001, 0.6686441169999999, 0.67135119, 0.6835212979999999, 0.684827539, 0.6627307010000001, 0.66869048, 0.666014772, 0.6653556599999999, 0.663828005, 0.6759029539999999, 0.6703227500000001, 0.666141843, 0.661127577, 0.667461192, 0.670888485, 0.673286541, 0.6744502619999999, 0.666658891, 0.664981399, 0.705623165, 0.6704385249999999, 0.6796700009999999, 0.6638800650000001, 0.66975229, 0.6735807199999999, 0.6639295819999999, 0.686740071, 0.6791176200000001, 0.676309026, 0.670401422, 0.676882342, 0.6796694830000001, 0.6773075249999999, 0.6703366789999998, ]
1858	7	[0.49579074900000003, 0.49927257599999997, 0.505612782, 0.504189499, 0.511620168, 0.4941668310000001, 0.4929638210000001, 0.49744824200000004, 0.502420914, 0.504563685, 0.49902355800000003, 0.517454477, 0.4945128900000001, 0.495300936, 0.4984842550000001, 0.49264278200000006, 0.514059229, 0.501880257, 0.499437116, 0.503224144, 0.49642643500000005, 0.492690412, 0.49945801, 0.506518084, 0.492220484, 0.490346927, 0.492579337, 0.500105994, 0.500320326, 0.5013799210000001, 0.496324457, 0.5013237930000001, 0.5017348150000001, 0.495625464, 0.5070188529999999, 0.49450468200000003, 0.49797230800000003, 0.500948759, 0.498209606, 0.5067936150000001, ]
3847	5	[0.50787306, 0.50744247, 0.5096806500000001, 0.5007674740000001, 0.506399629, 0.5030601290000001, 0.49853876199999997, 0.510268562, 0.5058392439999999, 0.5102312550000001, 0.509788483, 0.5078804480000001, 0.503388487, 0.505134666, 0.5069335290000001, 0.5057390730000001, 0.5011372930000001, 0.495586326, 0.5059581270000001, 0.5014603390000001, 0.506929622, 0.5017514980000001, 0.506215246, 0.5094562060000001, 0.510570483, 0.509608702, 0.5080305220000001, 0.49915775900000003, 0.501001889, 0.5011858410000001, 0.5056276230000001, 0.505239116, 0.504858483, 0.507462502, 0.5126475930000001, 0.501610926, 0.5085632790000001, 0.500495935, 0.504992256, 0.502688727, ]
4020	4	[0.442918316, 0.44608985400000006, 0.44271871600000007, 0.44096404000000006, 0.43842923500000003, 0.445606025, 0.44131269000000006, 0.44173367900000005, 0.4438084710000001, 0.443344462, 0.4502801410000001, 0.4468903370000001, 0.44093882300000004, 0.44084312900000006, 0.4465611610000001, 0.444197964, 0.44357282100000006, 0.44822512900000006, 0.44336609400000004, 0.441952821, 0.447935214, 0.4481977610000001, 0.44275971900000005, 0.451439613, 0.444002178, 0.44153371399999997, 0.449241485, 0.43626179700000006, 0.4410971880000001, 0.447393564, 0.45258104000000005, 0.441776716, 0.43791718600000007, 0.4361306900000001, 0.446612591, 0.43571900700000005, 0.442732754, 0.44196757400000003, 0.443456515, 0.44400468900000006, ]
623	5	[0.6003257690000001, 0.606196749, 0.611592197, 0.615189599, 0.595389053, 0.6093559720000001, 0.620057544, 0.621176666, 0.6065773080000001, 0.6000760470000002, 0.6205074130000001, 0.6104830880000001, 0.6131706350000001, 0.606965081, 0.619449785, 0.603740433, 0.610951036, 0.600909465, 0.6047296040000001, 0.618973702, 0.6400898460000001, 0.601949297, 0.615015805, 0.603312801, 0.6092038040000001, 0.606085663, 0.593340486, 0.605025425, 0.61009774, 0.6156784710000001, 0.623818674, 0.6167125760000001, 0.60979901, 0.6201667280000001, 0.6090304200000001, 0.5903121010000001, 0.6049632810000001, 0.612689805, 0.596031089, 0.6218804499999999, ]
2259	6	[0.6213812700000001, 0.6051870140000001, 0.603055033, 0.6176875310000001, 0.6354392400000001, 0.608123925, 0.61557962, 0.6143916650000001, 0.6100501450000001, 0.6102469850000001, 0.613299821, 0.609865248, 0.611329316, 0.610144776, 0.6194190610000001, 0.615121775, 0.6208642420000001, 0.6052647530000002, 0.6172186040000001, 0.620932499, 0.6190924360000001, 0.6179628210000001, 0.622762746, 0.612960916, 0.6123227550000001, 0.6030229180000001, 0.611027201, 0.6113577430000001, 0.613486383, 0.6052625680000001, 0.624011675, 0.601459183, 0.611843699, 0.6141034620000001, 0.615620806, 0.613432668, 0.6083908, 0.617644586, 0.614706795, 0.616343912, ]
2655	4	[0.609099605, 0.597542043, 0.6026069430000001, 0.620067877, 0.6114084900000001, 0.60903486, 0.614864364, 0.6206719789999999, 0.612202965, 0.605149999, 0.605656544, 0.611711031, 0.608248554, 0.6122347480000001, 0.600736025, 0.5987404540000001, 0.6054997129999999, 0.620591943, 0.624563912, 0.614466036, 0.6199679650000001, 0.6097365240000001, 0.605921508, 0.6117833880000001, 0.601706837, 0.6070446899999999, 0.600563517, 0.6038435900000001, 0.600302655, 0.6042102380000001, 0.6044899290000001, 0.607796749, 0.632542633, 0.6127343520000001, 0.6102154100000001, 0.600378752, 0.6051118120000001, 0.608978274, 0.615834201, 0.618924045, ]
4035	4	[0.4472812040000001, 0.4448127010000001, 0.44516642300000003, 0.4481599, 0.446902573, 0.44421326000000005, 0.448518077, 0.447449522, 0.450287041, 0.446162243, 0.451254353, 0.44193889100000006, 0.44893605200000003, 0.4495760840000001, 0.44775556400000005, 0.450773525, 0.4494508020000001, 0.447423538, 0.4535894080000001, 0.45029546500000006, 0.44465846100000006, 0.445927337, 0.44894116200000006, 0.455799771, 0.449238731, 0.452965583, 0.456378608, 0.44561437600000003, 0.441328274, 0.44904585900000005, 0.44336454200000003, 0.444170912, 0.45032044200000004, 0.446495794, 0.4492713320000001, 0.45131788500000003, 0.446263864, 0.449606881, 0.44365190100000007, 0.449011437, ]
2439	6	[0.497846088, 0.498649628, 0.5023171450000001, 0.5055026340000001, 0.5006966180000001, 0.501283331, 0.5096837600000002, 0.500138958, 0.49289241200000006, 0.494484567, 0.497557878, 0.5019122650000001, 0.5015053010000001, 0.499021882, 0.49102926199999997, 0.49648805700000004, 0.49289928899999996, 0.49471957, 0.49700256600000003, 0.497910087, 0.49640999199999997, 0.49828860700000005, 0.492837313, 0.496243458, 0.5015607710000001, 0.5042323790000001, 0.506593552, 0.5015794410000001, 0.50391423, 0.498047597, 0.505269426, 0.493148385, 0.491381948, 0.49331984400000006, 0.49916946800000006, 0.4944761550000001, 0.502033695, 0.49765106800000003, 0.49537137100000006, 0.501051482, ]
958	4	[0.44992200899999996, 0.44402145000000004, 0.4378751330000001, 0.441666248, 0.445744114, 0.442401218, 0.440271805, 0.44415826100000005, 0.442355876, 0.44540166999999997, 0.44501279400000004, 0.4416036940000001, 0.44397349100000005, 0.44152450100000007, 0.449628157, 0.444497533, 0.44309852899999996, 0.44263847300000003, 0.45352386, 0.45353435500000006, 0.440800976, 0.44673977100000006, 0.44699384600000003, 0.45255091100000006, 0.44180541400000006, 0.454966426, 0.44170711800000007, 0.43940399700000005, 0.4402653530000001, 0.44852740500000005, 0.446567027, 0.45228471, 0.44423109499999996, 0.44080840200000004, 0.44364430000000005, 0.4503598650000001, 0.444547346, 0.4453887060000001, 0.441833463, 0.445601354, ]
1816	7	[0.5061885540000001, 0.505659155, 0.499512661, 0.5036937970000002, 0.5056766, 0.49947331100000003, 0.5019794960000001, 0.5128522560000001, 0.507650001, 0.511914108, 0.4994225770000001, 0.507106444, 0.51127648, 0.5097432500000001, 0.502289948, 0.505878488, 0.49980351900000003, 0.49915530700000005, 0.5092557499999999, 0.4993905210000001, 0.513521038, 0.51164316, 0.4985715640000001, 0.504754742, 0.510601281, 0.501924507, 0.506772709, 0.5012355180000001, 0.500514933, 0.508235301, 0.5121510300000001, 0.513313665, 0.50563453, 0.5117144720000001, 0.5030663209999999, 0.5099930330000001, 0.506430781, 0.502921552, 0.498002864, 0.498423217, ]
3845	6	[0.5050769350000001, 0.508947515, 0.506442464, 0.502356772, 0.5095979669999999, 0.5098499080000001, 0.505650987, 0.497898028, 0.50542043, 0.505640683, 0.5034860380000001, 0.49824050500000006, 0.497334979, 0.501078996, 0.519364827, 0.501707997, 0.504301738, 0.5040616230000001, 0.5058602400000001, 0.507876102, 0.50212031, 0.49883805200000003, 0.49569388200000003, 0.5033386460000001, 0.5017777489999999, 0.509130849, 0.4996485830000001, 0.4998493750000001, 0.499159337, 0.49777173, 0.5045249660000001, 0.51067581, 0.505677221, 0.5076335890000001, 0.5038602460000001, 0.505989977, 0.507162172, 0.5099591990000001, 0.506072415, 0.503110589, ]
1071	6	[0.66238677, 0.667453162, 0.6718558889999999, 0.655040625, 0.666640744, 0.662696349, 0.670897445, 0.674983611, 0.672242397, 0.6726048549999999, 0.668779287, 0.6798743419999999, 0.6640332040000001, 0.6688112750000001, 0.684822555, 0.6632732050000001, 0.6815088679999999, 0.671848164, 0.65797333, 0.661943943, 0.6758884860000001, 0.6708348529999999, 0.6669815400000001, 0.667861864, 0.6542674820000001, 0.6712733980000001, 0.673312513, 0.6686842370000001, 0.6796795259999999, 0.675690315, 0.663483511, 0.686168848, 0.69898568, 0.674257541, 0.657750481, 0.683318492, 0.6735968379999999, 0.677339176, 0.6600718050000001, 0.679741048, ]
1831	5	[0.507618891, 0.496781747, 0.5076042410000001, 0.512978367, 0.504322844, 0.500732907, 0.507642294, 0.495894056, 0.501059691, 0.502798691, 0.5076013540000001, 0.502820402, 0.505348111, 0.5011487270000001, 0.5074408180000001, 0.502253845, 0.501432839, 0.506340327, 0.504131787, 0.502153913, 0.5016088750000001, 0.49759062200000004, 0.502351538, 0.501072434, 0.5044421349999999, 0.503086594, 0.514621734, 0.49768643900000004, 0.493310866, 0.4988326620000001, 0.5003983510000001, 0.506633959, 0.506164512, 0.5052257420000001, 0.506951105, 0.504675782, 0.5129374740000001, 0.49967496200000006, 0.50257715, 0.4999940320000001, ]
