1832	7	[0.49925484300000006, 0.500719949, 0.49941739300000004, 0.5192249019999999, 0.528949698, 0.5023288130000001, 0.5116658410000001, 0.50394128, 0.5039784520000001, 0.5044180840000001, 0.5026142120000001, 0.4996068190000001, 0.507410652, 0.5141899940000001, 0.498691697, 0.5281275590000001, 0.508160405, 0.500017436, 0.502814103, 0.505910618, 0.507879657, 0.5093102970000001, 0.512067675, 0.5025225289999999, 0.50385913, 0.507673995, 0.5043247500000001, 0.510343981, 0.5039136630000001, 0.503403568, 0.5086528, 0.50120677, 0.5141202610000001, 0.5117435020000001, 0.5278163920000001, 0.506212896, 0.5064217550000001, 0.5014561560000002, 0.505234864, 0.5016045250000001, ]
3872	7	[0.511659818, 0.5147408550000001, 0.500470258, 0.514610299, 0.5054864940000001, 0.500272421, 0.506891701, 0.496366528, 0.4916057140000001, 0.502821304, 0.507136727, 0.5033826220000001, 0.504357442, 0.506363635, 0.503998137, 0.502864043, 0.504807479, 0.518352087, 0.49912364600000003, 0.505699391, 0.507330558, 0.49834317899999997, 0.50493429, 0.5079273790000001, 0.530276325, 0.5086298380000001, 0.4964184810000001, 0.5075211159999999, 0.501424184, 0.511705122, 0.5041295889999999, 0.49833760200000005, 0.5093970400000001, 0.505899466, 0.504510204, 0.5026002930000001, 0.502753592, 0.504483325, 0.5064944870000001, 0.513774213, ]
1491	5	[0.4961110860000001, 0.5048438190000001, 0.503192173, 0.497402183, 0.49800034900000006, 0.496594859, 0.5015678880000001, 0.4952098300000001, 0.516100172, 0.492615526, 0.503086125, 0.498501818, 0.5004031850000001, 0.497481442, 0.497402853, 0.502996891, 0.498593934, 0.49681443200000003, 0.506556016, 0.49930238200000004, 0.505615334, 0.49360293299999997, 0.505147797, 0.501895055, 0.5011129510000001, 0.491894008, 0.506951963, 0.504277455, 0.4957754300000001, 0.49897609800000003, 0.50347936, 0.501202885, 0.5019301650000001, 0.496595057, 0.49716227500000004, 0.496905053, 0.4962255950000001, 0.5049798780000001, 0.502808402, 0.498570145, ]
3413	5	[0.549455501, 0.548450968, 0.547761124, 0.552903846, 0.5516518210000001, 0.5456594990000001, 0.5510453860000001, 0.548833945, 0.551248464, 0.549775887, 0.556848644, 0.552228128, 0.557412553, 0.5561481130000001, 0.55909264, 0.555965015, 0.550010888, 0.550670974, 0.548748903, 0.5526175520000001, 0.555522171, 0.553843233, 0.554086442, 0.55515005, 0.553099998, 0.5531168500000001, 0.549803915, 0.550426571, 0.557273341, 0.553914596, 0.55642502, 0.556957291, 0.548661842, 0.5571765610000001, 0.5617377050000001, 0.5457878540000001, 0.5509542629999999, 0.553274963, 0.5776462330000001, 0.553997675, ]
3414	5	[0.5615521860000001, 0.551575201, 0.549541233, 0.54484507, 0.554852549, 0.557847741, 0.5456859740000001, 0.5468259799999999, 0.55131076, 0.5568598, 0.54400366, 0.552586588, 0.5523231460000001, 0.5460830130000001, 0.5633118450000001, 0.564816093, 0.5543910750000001, 0.5560900740000001, 0.5624431010000001, 0.542764227, 0.5644933510000001, 0.5467513500000001, 0.559280945, 0.5463933200000001, 0.5477008110000001, 0.570133613, 0.5538572230000001, 0.547875548, 0.5540038030000001, 0.5523577130000001, 0.551506004, 0.544224869, 0.5480407710000001, 0.5576489259999999, 0.550812555, 0.554858893, 0.55498162, 0.5515604840000001, 0.5519293110000001, 0.5527277740000001, ]
1323	6	[0.561076385, 0.5617865780000001, 0.5690823100000001, 0.5523685730000001, 0.5665373659999999, 0.559855097, 0.5612439660000001, 0.552175066, 0.552440985, 0.559668409, 0.56598825, 0.5531877230000001, 0.552828326, 0.5514653190000001, 0.5456545319999999, 0.552954631, 0.553549485, 0.5579409289999999, 0.5597210210000001, 0.565672121, 0.5675352170000001, 0.5592763060000001, 0.5623773489999999, 0.5562823810000002, 0.560257581, 0.559019618, 0.5618385990000001, 0.559450656, 0.572110474, 0.551121324, 0.548705591, 0.5587081650000001, 0.561259604, 0.553662439, 0.55717843, 0.568069912, 0.5718577850000001, 0.570554794, 0.561201448, 0.55580611, ]
1057	9	[0.67250431, 0.678459829, 0.6724830589999999, 0.6838042649999998, 0.6720717489999999, 0.665510703, 0.668216302, 0.648322535, 0.6623190990000001, 0.675022622, 0.666047797, 0.680029121, 0.6716083480000001, 0.66604365, 0.672654243, 0.6739099519999998, 0.6756094909999999, 0.668265485, 0.6710197750000001, 0.6612074800000001, 0.6646859710000002, 0.6712412890000001, 0.6610152210000001, 0.6730720649999999, 0.67970804, 0.675871253, 0.6736167609999999, 0.6655421240000001, 0.669214959, 0.671711464, 0.6701377669999999, 0.6717927419999998, 0.6628427050000001, 0.670529343, 0.6706279350000001, 0.674740823, 0.668439327, 0.6954713000000001, 0.6819801110000001, 0.67600164, ]
1741	5	[0.557390295, 0.5507937540000001, 0.5483968760000001, 0.55377466, 0.5564458940000001, 0.564001442, 0.553576402, 0.554634085, 0.557299926, 0.5558079530000001, 0.559595918, 0.551049871, 0.548144435, 0.5744140950000001, 0.5522320390000001, 0.556744644, 0.560029839, 0.552744874, 0.5658372110000001, 0.5565832719999999, 0.558852828, 0.565934962, 0.5581084650000001, 0.551026413, 0.5550320930000001, 0.551822864, 0.553762572, 0.557138543, 0.554103137, 0.550492349, 0.5512512540000001, 0.5710499520000001, 0.558487587, 0.55476815, 0.5614950040000001, 0.5524965320000002, 0.5488127780000001, 0.546915621, 0.558869383, 0.5610146030000001, ]
1816	7	[0.5042698890000001, 0.507279952, 0.50834321, 0.4994580760000001, 0.49498485500000006, 0.49982693800000005, 0.5006768770000001, 0.4998282190000001, 0.513885374, 0.502686433, 0.511837318, 0.5046885210000001, 0.505814421, 0.505270369, 0.5019039200000001, 0.49965682600000005, 0.501512342, 0.500949474, 0.501780685, 0.49964092300000007, 0.513248241, 0.50060129, 0.49597078200000005, 0.505433145, 0.500104289, 0.499058764, 0.5069411400000001, 0.5051676620000001, 0.5063228960000001, 0.5038556510000001, 0.506432336, 0.501542311, 0.5072804710000001, 0.49526768100000007, 0.502272182, 0.49865218, 0.5027582720000001, 0.5060052640000001, 0.504005593, 0.503525583, ]
3629	5	[0.6081393100000001, 0.612199688, 0.61414698, 0.616249362, 0.6149619770000001, 0.630859335, 0.6206890380000001, 0.6134861030000001, 0.6063659170000001, 0.602941809, 0.6142860370000001, 0.606024068, 0.618591642, 0.601070415, 0.611627554, 0.6115540420000001, 0.614913134, 0.6076472460000001, 0.6100107060000001, 0.6217937670000001, 0.614833473, 0.618337584, 0.606898224, 0.601557971, 0.6223519740000001, 0.622853777, 0.623544911, 0.6095345500000001, 0.614023552, 0.6179909830000001, 0.6133379720000001, 0.6165244700000001, 0.611878837, 0.605312951, 0.599053491, 0.622175913, 0.620553, 0.6005000440000001, 0.606521831, 0.6090108890000001, ]
3845	6	[0.5078224400000001, 0.49991081600000004, 0.508501255, 0.49558024700000003, 0.508866021, 0.500571912, 0.507266177, 0.49711259100000005, 0.504406076, 0.499739484, 0.503374746, 0.499652411, 0.5030829130000001, 0.512999112, 0.508358089, 0.50691993, 0.5017705050000001, 0.504210933, 0.507535385, 0.500862189, 0.5064688500000001, 0.498411488, 0.513205973, 0.49743959900000007, 0.50248103, 0.5017562530000002, 0.49858821799999997, 0.49698577699999996, 0.497830652, 0.508186244, 0.498844605, 0.503683205, 0.50363782, 0.49921541599999997, 0.500973259, 0.505039475, 0.496402133, 0.506252346, 0.504736418, 0.5073740560000001, ]
2161	7	[0.662068198, 0.664089578, 0.6684608919999999, 0.663228956, 0.6562221290000001, 0.6507331550000001, 0.662803055, 0.665604176, 0.6596581860000001, 0.662455246, 0.66080552, 0.6623797390000001, 0.6684230319999999, 0.666162518, 0.651933439, 0.655513056, 0.664438858, 0.659624784, 0.6569073990000001, 0.658353985, 0.653240504, 0.668962209, 0.6602951240000001, 0.665073926, 0.669967845, 0.672990367, 0.651406988, 0.667337286, 0.6744633090000001, 0.657987161, 0.6591392410000001, 0.671144205, 0.659313862, 0.67115557, 0.661843491, 0.670957227, 0.666040767, 0.659434793, 0.669128232, 0.661432539, ]
