1623	5	[0.6089520589999999, 0.616206871, 0.604044668, 0.612820396, 0.60661361, 0.613892648, 0.598123695, 0.615447049, 0.613467811, 0.603120604, 0.59908315, 0.6161322850000001, 0.608874463, 0.6137835570000001, 0.6104185560000001, 0.618926455, 0.610484708, 0.6134937650000001, 0.606724414, 0.607611306, 0.6080892040000001, 0.6114422210000001, 0.6121766070000001, 0.615785427, 0.612941953, 0.6120048410000001, 0.6273571790000001, 0.6052113940000001, 0.610685186, 0.590158231, 0.615947102, 0.6128612250000001, 0.6013802830000001, 0.604357814, 0.6063333870000001, 0.6096834800000002, 0.6074071249999999, 0.610527405, 0.6080724740000001, 0.6010448749999999, ]
1230	6	[0.6174529930000001, 0.611945401, 0.6106178900000001, 0.6093892810000001, 0.6112765880000002, 0.6154967330000001, 0.6159552850000001, 0.643943382, 0.612870287, 0.606748522, 0.626039537, 0.6194431, 0.6206037260000001, 0.609011989, 0.613601987, 0.603136497, 0.6211381570000001, 0.625413537, 0.605885655, 0.6194334420000001, 0.6092257139999999, 0.612592958, 0.604856047, 0.615477248, 0.621701348, 0.6108804990000001, 0.6137210690000001, 0.6133496450000001, 0.6161865560000002, 0.623204112, 0.607621379, 0.61338851, 0.6144114009999999, 0.616299446, 0.616270219, 0.611997709, 0.6069632550000001, 0.6162341170000001, 0.616005087, 0.6164472940000001, ]
3335	6	[0.5544244520000001, 0.5573092700000001, 0.554603237, 0.557662376, 0.552755771, 0.564543468, 0.5527214170000001, 0.5598789180000001, 0.559860647, 0.5570703690000001, 0.558612664, 0.543797417, 0.5523537460000001, 0.550434351, 0.5639334229999999, 0.5555219930000002, 0.555679816, 0.5511024150000001, 0.5598673089999999, 0.5568751000000001, 0.556405484, 0.5595506050000001, 0.555689773, 0.560684282, 0.5594711130000001, 0.559717307, 0.566527263, 0.559515676, 0.5470967849999999, 0.548992997, 0.5634137830000001, 0.550722646, 0.562828847, 0.5582641620000001, 0.5572449150000001, 0.556760278, 0.5557987600000001, 0.556205075, 0.560637271, 0.5574784450000001, ]
1012	5	[0.443108914, 0.44215663400000005, 0.44854428800000007, 0.458531188, 0.44215759300000007, 0.44565349800000004, 0.447100236, 0.447961414, 0.44498303300000003, 0.4421761090000001, 0.44262220300000005, 0.44952409899999995, 0.44550740299999997, 0.4483888840000001, 0.442776943, 0.457408021, 0.4408526830000001, 0.44371594100000006, 0.44249102, 0.445992117, 0.46067507, 0.438925849, 0.44670016599999995, 0.445330271, 0.45095061000000003, 0.45682133300000005, 0.4455536090000001, 0.4453628890000001, 0.44355029900000004, 0.44484255, 0.450323786, 0.45261136500000004, 0.44281928100000006, 0.448129079, 0.44514367400000004, 0.440741779, 0.441575348, 0.4467110410000001, 0.445638985, 0.43906396700000005, ]
467	6	[0.49896573600000005, 0.500964494, 0.49769756400000004, 0.4950849140000001, 0.500871136, 0.49464557700000006, 0.5004278129999999, 0.500341835, 0.49949351000000003, 0.502056557, 0.498008807, 0.49803536300000006, 0.498418525, 0.49234983500000007, 0.504695589, 0.498862406, 0.511117381, 0.4969646810000001, 0.501655454, 0.493701164, 0.500397132, 0.501013422, 0.5001212930000001, 0.4965654990000001, 0.503859491, 0.498192913, 0.502665834, 0.50458789, 0.502165952, 0.510694567, 0.49467891300000005, 0.500961167, 0.504167609, 0.48983989600000005, 0.507963132, 0.50665238, 0.49608490400000005, 0.513603897, 0.497034548, 0.503631628, ]
3328	9	[0.555014787, 0.5549314360000001, 0.5501938900000001, 0.553276713, 0.561527727, 0.5575635400000001, 0.555664868, 0.555371652, 0.5487704930000001, 0.5625380520000001, 0.5574006810000001, 0.5587050630000001, 0.5523735460000001, 0.5544436220000001, 0.5572545369999999, 0.5678577060000001, 0.5570512910000001, 0.560639777, 0.55060531, 0.549873692, 0.587198722, 0.5667939470000001, 0.560540897, 0.5707342420000001, 0.555788852, 0.5536665780000001, 0.5754400020000001, 0.55655188, 0.554214558, 0.55570802, 0.551498803, 0.5548065470000001, 0.5550273960000001, 0.5497763250000001, 0.560572473, 0.547335709, 0.558062348, 0.563515499, 0.567478373, 0.5569843320000001, ]
65	10	[0.665814036, 0.669360186, 0.6694205469999999, 0.6793108650000002, 0.6638061310000001, 0.65360033, 0.6620866510000001, 0.6654002589999999, 0.668803509, 0.6704190640000001, 0.652903698, 0.654545523, 0.6597869940000001, 0.6596511, 0.70008042, 0.6643979750000001, 0.66119225, 0.670166925, 0.66023345, 0.66155737, 0.6643228480000001, 0.664126202, 0.663622104, 0.6683834610000001, 0.6624308050000001, 0.6614481350000001, 0.6634525520000001, 0.667803412, 0.6840565959999999, 0.6696716520000001, 0.6529354870000001, 0.6671545669999999, 0.667078444, 0.6666184340000001, 0.6742784589999999, 0.659542782, 0.661844349, 0.670935125, 0.655963737, 0.6527410810000001, ]
1178	7	[0.5995325730000001, 0.602086804, 0.6097294740000001, 0.5978227950000001, 0.613879093, 0.606788995, 0.6123037520000001, 0.621687481, 0.614305023, 0.613849012, 0.6133648030000001, 0.619393116, 0.6118145930000001, 0.6128487410000001, 0.598207522, 0.6172089460000001, 0.618992091, 0.611885207, 0.612475444, 0.611987206, 0.6099294180000001, 0.609868528, 0.605598983, 0.618454595, 0.613270548, 0.6147149080000001, 0.610919387, 0.6045462930000001, 0.6155643700000001, 0.6097451950000001, 0.616267941, 0.617463447, 0.605812094, 0.6137405220000001, 0.610875962, 0.617027152, 0.614646158, 0.6155539030000001, 0.601654523, 0.6192309739999999, ]
1086	6	[0.672875831, 0.675532861, 0.674241053, 0.6714138230000001, 0.6843183439999999, 0.6707197710000001, 0.6706031189999999, 0.6658705680000001, 0.6751235690000001, 0.6759409540000001, 0.677710786, 0.684186308, 0.68088665, 0.687360693, 0.6728443930000001, 0.677342988, 0.671527489, 0.6707299080000001, 0.667273176, 0.6643223360000001, 0.6614253210000001, 0.6739559020000001, 0.6767070039999998, 0.679159801, 0.663495758, 0.675105158, 0.6675648240000001, 0.678827386, 0.6685044680000001, 0.669775593, 0.668531411, 0.666767798, 0.6682239590000001, 0.659407093, 0.6728894870000002, 0.663679389, 0.685002224, 0.66596049, 0.675694107, 0.667854951, ]
2375	6	[0.556282335, 0.5550902040000001, 0.5485898330000001, 0.574039014, 0.5487324960000001, 0.55555694, 0.5471881220000001, 0.5457602340000001, 0.543028064, 0.549451317, 0.555632044, 0.5525180110000001, 0.547439064, 0.5512179770000001, 0.5500677760000001, 0.559106714, 0.546665441, 0.560688034, 0.553265263, 0.55653143, 0.550631971, 0.5464349820000001, 0.552393847, 0.5540381280000001, 0.549491712, 0.552501517, 0.557168305, 0.5575314090000001, 0.5472913460000001, 0.5549412730000001, 0.5664200130000001, 0.557099749, 0.558907983, 0.551438212, 0.5553451359999999, 0.554718585, 0.550944627, 0.5540254440000001, 0.5661210480000001, 0.555982999, ]
