3907	5	[0.493472495, 0.49421399900000007, 0.498666415, 0.4961996860000001, 0.5145075060000001, 0.5007703240000001, 0.49638742100000005, 0.49567624200000004, 0.49456172100000007, 0.50205754, 0.5042877130000001, 0.5002580230000001, 0.499100136, 0.49789996100000006, 0.502842274, 0.516837703, 0.5031801300000001, 0.503854576, 0.502717844, 0.49884988900000005, 0.49583177000000006, 0.498865883, 0.5041810400000001, 0.49745604700000007, 0.5009118590000001, 0.495954319, 0.496253506, 0.49675189300000006, 0.49739652, 0.49410065500000006, 0.499609436, 0.49623945300000005, 0.5035266899999999, 0.5081319690000001, 0.49139719900000006, 0.5009510340000001, 0.49778258900000005, 0.5028645860000001, 0.496451067, 0.49686820699999995, ]
48	10	[0.662403627, 0.6616483320000001, 0.684612728, 0.667878719, 0.6758108380000001, 0.6690481779999999, 0.6698924390000001, 0.67710982, 0.666586082, 0.665580268, 0.658875694, 0.682360845, 0.656218712, 0.6869269419999999, 0.683934085, 0.6611218390000001, 0.668926323, 0.69556386, 0.679849135, 0.6686719189999999, 0.6789882479999999, 0.668017517, 0.661128369, 0.6772172029999999, 0.666469038, 0.66491897, 0.6778266479999999, 0.6666430120000001, 0.662111924, 0.662484825, 0.67336307, 0.66264559, 0.678499958, 0.6595434609999999, 0.681797013, 0.679918292, 0.673655335, 0.661311266, 0.6644126909999999, 0.6783475099999999, ]
3681	6	[0.60090928, 0.618312194, 0.604004011, 0.6028330820000001, 0.605087567, 0.607048359, 0.6005637070000001, 0.606309569, 0.612112558, 0.599940121, 0.6010751380000001, 0.6005682830000001, 0.6169576780000001, 0.603296048, 0.611011919, 0.607515121, 0.594960312, 0.600480194, 0.6068188430000001, 0.607897506, 0.6126441490000001, 0.622738259, 0.601695568, 0.5996450080000001, 0.6179432300000001, 0.6080225720000001, 0.614115049, 0.602640346, 0.613700123, 0.604426663, 0.6116815510000001, 0.599351029, 0.6098751600000001, 0.602282306, 0.605511941, 0.619135874, 0.604913255, 0.6070822120000001, 0.6079434560000001, 0.621540932, ]
3212	7	[0.6151910460000001, 0.624926997, 0.612187001, 0.603865909, 0.605286349, 0.6028589850000001, 0.607197148, 0.612090276, 0.6029365769999999, 0.616724255, 0.598748712, 0.604737858, 0.607824916, 0.613049469, 0.5974696, 0.6052309300000001, 0.6212238190000001, 0.5968318690000001, 0.608003032, 0.605442239, 0.6008028599999999, 0.621617232, 0.62081757, 0.60170471, 0.606117743, 0.6057646810000001, 0.607956216, 0.6025866150000001, 0.6165756150000001, 0.6044319840000001, 0.6136765050000001, 0.599922292, 0.614411727, 0.605694833, 0.607327292, 0.6119429230000001, 0.618794069, 0.610376259, 0.6006495280000002, 0.610099099, ]
971	5	[0.44943131900000005, 0.44816667500000007, 0.448558463, 0.44197557300000007, 0.44526346600000005, 0.44581709199999997, 0.4470147140000001, 0.44500349100000003, 0.45347722100000004, 0.445015029, 0.44445367399999997, 0.44542927800000004, 0.4474945030000001, 0.446661226, 0.44749996999999997, 0.44324404000000006, 0.4549076510000001, 0.4446012100000001, 0.44307271699999995, 0.4485666140000001, 0.444583564, 0.445960735, 0.447443421, 0.44545254800000006, 0.4437220440000001, 0.4480848800000001, 0.45343598999999996, 0.446345091, 0.4451563770000001, 0.448279399, 0.44414135900000007, 0.443970658, 0.44633336300000004, 0.4478639360000001, 0.44879502100000007, 0.444998849, 0.44139374600000003, 0.451911386, 0.4425171690000001, 0.445660875, ]
1323	6	[0.558366895, 0.552073374, 0.5644489450000001, 0.55252418, 0.55269108, 0.554337262, 0.561393128, 0.5575442650000001, 0.5551324870000001, 0.56576077, 0.5538532620000001, 0.5662447070000001, 0.5510067760000001, 0.5691050790000001, 0.5532840720000001, 0.553965527, 0.55540712, 0.565029812, 0.5540508020000001, 0.5662926610000001, 0.558509322, 0.557492077, 0.558150531, 0.547975207, 0.5525354500000002, 0.553996127, 0.555016006, 0.5517622390000001, 0.5608874580000001, 0.5692672970000001, 0.5672167960000001, 0.560400464, 0.5480624940000001, 0.5585787280000001, 0.56652464, 0.560429718, 0.5675147810000001, 0.56291424, 0.56224685, 0.573118687, ]
2221	6	[0.6149849780000001, 0.608137605, 0.6099548029999999, 0.616192973, 0.614835215, 0.618975263, 0.602558363, 0.618902753, 0.609169511, 0.607378419, 0.6053823680000001, 0.614628695, 0.610141217, 0.606959721, 0.616685191, 0.6101077990000001, 0.5988789790000001, 0.601877714, 0.6191642390000001, 0.610095472, 0.608269686, 0.617213249, 0.6060720719999999, 0.6105530020000001, 0.6084506089999999, 0.615278618, 0.614654904, 0.619081494, 0.6113304740000001, 0.615831056, 0.6215617370000001, 0.600977584, 0.6080916080000001, 0.6002738810000001, 0.607470457, 0.619679361, 0.599120292, 0.605593539, 0.606997676, 0.6179112090000001, ]
603	6	[0.606315697, 0.611962093, 0.611250807, 0.6073282880000002, 0.6157149820000001, 0.608626138, 0.621996125, 0.608846126, 0.601830912, 0.61424319, 0.6110668969999999, 0.605712548, 0.599366841, 0.6014100800000001, 0.593500146, 0.616475721, 0.606868198, 0.604129719, 0.5940362270000001, 0.615593957, 0.605200585, 0.606364471, 0.5912478830000001, 0.604098439, 0.6106228470000001, 0.6124620279999999, 0.6289101020000001, 0.6090182740000001, 0.607953179, 0.600919186, 0.6030067050000001, 0.6208677360000001, 0.609029185, 0.6281830270000001, 0.598560466, 0.61322597, 0.610849105, 0.6150538350000001, 0.62725641, 0.624352239, ]
4070	3	[0.44460216900000005, 0.443842664, 0.43990207300000006, 0.4395199150000001, 0.44636952900000004, 0.44697158400000003, 0.444325265, 0.44950067900000007, 0.444853457, 0.44486611100000006, 0.4422821800000001, 0.449175842, 0.442799092, 0.447932695, 0.445710645, 0.460979761, 0.44668450200000004, 0.45246267700000004, 0.445954151, 0.44729514500000006, 0.44171546500000003, 0.450543178, 0.44059339799999997, 0.4489835220000001, 0.44612931200000006, 0.446802922, 0.44582155000000007, 0.44933203299999996, 0.449339809, 0.44821990000000006, 0.44334825, 0.43881633999999997, 0.445193708, 0.446380737, 0.447729688, 0.4446474270000001, 0.44393564700000004, 0.446119647, 0.44279595499999996, 0.451224241, ]
2097	8	[0.666243725, 0.6817568220000001, 0.658256763, 0.693209813, 0.6917885239999999, 0.666149816, 0.664993048, 0.670837679, 0.663631805, 0.679496928, 0.6703073609999999, 0.6748443949999998, 0.670198155, 0.6779316420000001, 0.6853086850000001, 0.684780884, 0.6778479770000001, 0.6615869870000001, 0.6849910009999999, 0.6700224, 0.6629626049999999, 0.668293196, 0.7142009360000001, 0.658730294, 0.672182336, 0.669252214, 0.6695064039999998, 0.68551805, 0.668517454, 0.662217174, 0.6695669599999999, 0.6812848709999999, 0.6769154989999999, 0.677190927, 0.662252745, 0.665517964, 0.680652529, 0.6605737119999999, 0.6714177840000001, 0.6729792050000001, ]
