77-5-35	10	[0.23318317599999983, 0.23160553100000003, 0.22715869200000016, 0.23152244300000024, 0.2270754549999996, 0.23062781499999963, 0.23173083499999958, 0.2315678029999999, 0.22902469699999983, 0.23150923599999995, 0.233022171, 0.22665124699999994, 0.23241956200000002, 0.2274590820000002, 0.2334093140000002, 0.23003747000000008, 0.22809975999999965, 0.2311020650000004, 0.22869078200000015, 0.22566218199999977, 0.2367281010000002, 0.234272555, 0.22972919000000003, 0.22571802600000002, 0.22951672599999995, 0.23375057799999954, 0.2341555279999996, 0.232582587, 0.23036812100000015, 0.22885014399999992, 0.231115269, 0.22686120500000007, 0.22826407300000007, 0.22685522600000008, 0.23071160400000013, 0.22836441100000027, 0.2325174080000001, 0.23312849599999996, 0.23440022100000002, 0.2345585149999998, ]
44-6-64	13	[0.22768458899999988, 0.2254393870000002, 0.22498833100000004, 0.23335747100000015, 0.22858030200000012, 0.2500660250000002, 0.22985282500000004, 0.22890760499999985, 0.235000726, 0.22455232800000013, 0.22859134599999997, 0.23192027500000023, 0.22939976400000006, 0.2267532779999999, 0.23282698300000026, 0.228332494, 0.2333910880000003, 0.2252696369999998, 0.23063642299999998, 0.22510665299999966, 0.2278767199999998, 0.2263938620000001, 0.22882116399999974, 0.22941617200000008, 0.2284945679999999, 0.22597655100000047, 0.23476091299999968, 0.23376323400000043, 0.22801925700000014, 0.23397574400000032, 0.22943564900000002, 0.22913469299999978, 0.23235933200000014, 0.2331986989999999, 0.23525990499999994, 0.23017096000000015, 0.22706777500000008, 0.2289596279999997, 0.23725742199999988, 0.2282365310000003, ]
9-13-7	11	[0.22543830499999995, 0.2307346370000003, 0.23294069100000003, 0.23608690200000026, 0.2326912529999996, 0.22982112999999993, 0.23002807899999977, 0.23171026699999997, 0.2367536170000002, 0.2320594410000001, 0.22966389099999995, 0.23087280599999982, 0.23356904400000023, 0.23163062699999992, 0.229834243, 0.2333170400000002, 0.2317511889999997, 0.2383474360000002, 0.23342406100000002, 0.22930397499999966, 0.22872986399999995, 0.2380681499999997, 0.22732654100000005, 0.23425201100000015, 0.22965920800000017, 0.23073055399999998, 0.22804345500000034, 0.23059908900000003, 0.22898344299999973, 0.22904340899999998, 0.23694203599999986, 0.23073348500000002, 0.22812505199999977, 0.2297484329999997, 0.22888227400000005, 0.229351517, 0.23023515800000016, 0.22808085199999972, 0.23150505200000016, 0.22682104200000008, ]
68-24-45	11	[0.2316971149999998, 0.23210286800000013, 0.23647266700000014, 0.2313015599999999, 0.2312244859999999, 0.23298039699999995, 0.23102925399999963, 0.23273589300000008, 0.23103668700000002, 0.23091754399999997, 0.23435549200000017, 0.22861614799999996, 0.2299997519999999, 0.2349141549999998, 0.23076029200000026, 0.23143791499999988, 0.2413074909999997, 0.22985426799999997, 0.23498777100000012, 0.22989970000000026, 0.23282761399999963, 0.23055749800000003, 0.2358872179999998, 0.22805199899999984, 0.2309251910000003, 0.23177841, 0.24047567800000014, 0.23119103500000016, 0.2329197970000001, 0.23765318000000013, 0.23056740600000047, 0.23223690699999988, 0.23691187100000022, 0.23187593600000023, 0.23165404199999973, 0.23507146099999954, 0.23086588700000021, 0.23910655900000055, 0.23246786600000036, 0.23743998600000005, ]
116-22-92	8	[0.2300773180000002, 0.22901089399999996, 0.22959555600000048, 0.22776927899999988, 0.23139795099999994, 0.22928807800000017, 0.22908100900000017, 0.23289600099999985, 0.22566363500000008, 0.22609868399999966, 0.22798274700000043, 0.23102638500000028, 0.22696572999999987, 0.2272042270000001, 0.2519952729999999, 0.23078382100000017, 0.22821801799999974, 0.22910626199999973, 0.229539795, 0.22925884500000038, 0.22544982099999977, 0.22779896399999977, 0.22762146800000016, 0.22778863500000002, 0.22758342199999992, 0.22888152699999997, 0.22409574200000026, 0.2326649190000003, 0.22881870499999968, 0.23108647299999996, 0.2239649899999998, 0.2282159479999999, 0.2387501809999999, 0.2308303700000005, 0.22850270499999992, 0.227095979, 0.23161120600000018, 0.22709313100000017, 0.22591414499999996, 0.2282903199999997, ]
78-12-57	9	[0.22375217000000003, 0.2289977539999999, 0.23011354799999983, 0.2282778940000001, 0.23383420700000013, 0.2262995000000001, 0.2257753710000001, 0.22669994000000004, 0.22654365300000023, 0.23022253400000015, 0.22858722700000023, 0.22696849499999994, 0.22760965900000008, 0.2290349979999995, 0.22935778800000017, 0.23066929599999986, 0.23309601499999966, 0.2261270839999998, 0.22649407600000027, 0.22700376599999972, 0.23415329299999987, 0.223633156, 0.2308530120000003, 0.23112332899999988, 0.230897535, 0.2272545070000005, 0.22500519799999985, 0.2290226259999999, 0.2283266300000002, 0.22624973000000015, 0.2349929190000002, 0.22878221099999996, 0.22841823400000028, 0.23559651700000028, 0.23500010199999988, 0.2272074719999999, 0.22862294500000013, 0.22832956400000004, 0.2316916210000004, 0.22882016900000002, ]
18-25-23	10	[0.2316395980000001, 0.23990833100000009, 0.23381124899999994, 0.2362612590000004, 0.23029481700000032, 0.23784695199999994, 0.23622024500000016, 0.23093450000000004, 0.23706876899999996, 0.2345286510000002, 0.233587655, 0.23449606299999992, 0.23496210900000003, 0.234969188, 0.23928211000000044, 0.23183913600000006, 0.2346354100000001, 0.23852903000000003, 0.23341047999999986, 0.23291169700000003, 0.23439447800000002, 0.2382705839999999, 0.2379058839999999, 0.24394517500000035, 0.2421323649999998, 0.23198227299999985, 0.23660131100000026, 0.236316435, 0.233788777, 0.23235346299999993, 0.2402712199999999, 0.231534087, 0.23475581400000012, 0.23150935000000006, 0.23507876100000002, 0.24182663699999996, 0.23243212700000004, 0.23375186900000022, 0.23030127199999972, 0.23307968700000004, ]
119-7-66	8	[0.23357639300000033, 0.22908325899999982, 0.23420554599999965, 0.23373305899999997, 0.230763783, 0.23289925600000005, 0.24225551199999984, 0.2296461350000003, 0.2326741929999998, 0.235177894, 0.2284133599999998, 0.23270080700000007, 0.2332370690000003, 0.22752090800000024, 0.23755995000000008, 0.23332686700000016, 0.2318678399999996, 0.23020857699999997, 0.23017332000000001, 0.2313155280000001, 0.2320123449999998, 0.23128097699999994, 0.23117311400000018, 0.2337962629999999, 0.25295410400000007, 0.23438045699999988, 0.23120263200000002, 0.23339821999999977, 0.22667253300000034, 0.2272584339999999, 0.23000492700000041, 0.23508941199999978, 0.22858876499999958, 0.24840279399999998, 0.23724203400000032, 0.23044789499999974, 0.2295047079999999, 0.2301036700000001, 0.2299982500000004, 0.2346895769999997, ]
124-3-109	7	[0.22463056399999992, 0.22951875699999968, 0.22615057299999997, 0.2274777659999998, 0.22728552199999985, 0.22908939299999975, 0.22431438300000028, 0.23019371199999972, 0.23816714300000008, 0.22555535999999998, 0.22324241500000008, 0.2316465710000002, 0.22623583000000025, 0.2329269169999999, 0.22784076599999992, 0.227848716, 0.22855405399999995, 0.23231129000000017, 0.22623799499999997, 0.23278186400000012, 0.22706408799999966, 0.22843947600000014, 0.23572080799999995, 0.22719584500000023, 0.22856716499999985, 0.22916632199999976, 0.22981781599999973, 0.22451110500000038, 0.22707604599999964, 0.23122324800000005, 0.22563267999999992, 0.2263061500000001, 0.224967146, 0.22463936999999978, 0.22429628899999976, 0.23028105599999993, 0.23131146100000022, 0.22524243899999963, 0.2263317680000001, 0.2258664399999999, ]
42-20-50	11	[0.2327138049999995, 0.2299899510000003, 0.2423452020000001, 0.23246648599999986, 0.23823169300000036, 0.2282916359999998, 0.234053415, 0.2313081600000002, 0.23049540400000001, 0.2323454680000001, 0.23368398099999999, 0.23034058999999996, 0.2302241930000002, 0.2305477439999999, 0.23830250999999958, 0.23062538199999993, 0.2285879409999998, 0.235306456, 0.23105100599999995, 0.22991221600000022, 0.2299780870000001, 0.2282238529999998, 0.23896353599999998, 0.231631256, 0.22998619100000006, 0.2376305150000002, 0.23474937999999979, 0.229163958, 0.23110586800000021, 0.23408885999999995, 0.229412269, 0.23240261600000034, 0.23373184599999997, 0.237760003, 0.23871213699999982, 0.2304651579999999, 0.23002674700000014, 0.2309863270000001, 0.22908549800000033, 0.230263173, ]
