8-19-126	9	[0.22530065399999977, 0.23019894900000004, 0.22993204999999994, 0.22786032, 0.2259024740000002, 0.23157586200000013, 0.23027174799999983, 0.2291167540000001, 0.23019389400000012, 0.2296828930000001, 0.22619070899999993, 0.23189141699999993, 0.2271973659999995, 0.23595084199999983, 0.2270947879999996, 0.2273962329999999, 0.22824611900000003, 0.235393191, 0.2289410890000001, 0.22733943399999967, 0.22896030700000036, 0.23698724100000002, 0.23116163300000014, 0.2322074380000001, 0.22962006300000048, 0.22463851899999998, 0.2250307010000001, 0.23435229599999996, 0.2297815169999997, 0.22507402700000023, 0.23305685100000018, 0.23800552699999988, 0.22722476900000022, 0.23286443100000032, 0.22812177200000017, 0.2247743339999997, 0.23280354199999964, 0.23514474699999965, 0.22636379900000003, 0.22960459600000016, ]
41-4-68	13	[0.229957486, 0.22973107299999995, 0.23008730799999988, 0.23323489500000028, 0.23429502800000002, 0.2350955899999998, 0.23141799099999982, 0.23050678699999994, 0.23157412399999977, 0.2295028160000001, 0.23472410599999982, 0.2320724799999998, 0.22955206899999991, 0.23086878099999986, 0.23404688099999982, 0.2304453129999997, 0.23905920800000002, 0.23772294599999988, 0.2306155470000002, 0.23675918800000018, 0.22820202000000034, 0.2331714869999999, 0.23263915599999985, 0.2388180580000001, 0.23871538899999978, 0.23460356100000013, 0.23071027599999994, 0.22998644300000004, 0.22864939699999987, 0.23339960800000004, 0.23109640600000025, 0.23299894899999973, 0.2298203729999999, 0.2312841539999999, 0.2285865949999999, 0.23097546400000013, 0.23923863200000017, 0.2302439350000003, 0.23200189000000027, 0.23075528700000003, ]
38-25-55	8	[0.2264886380000002, 0.23651079700000022, 0.23100176300000008, 0.2313613130000003, 0.2296625350000001, 0.23065439600000026, 0.23409108699999992, 0.23065003000000006, 0.23293275800000046, 0.23236246700000018, 0.230704228, 0.2328579770000001, 0.23394768700000013, 0.2302671460000001, 0.23076721300000003, 0.230394424, 0.22974171200000004, 0.23291404300000007, 0.22755741400000007, 0.24189045100000017, 0.234241731, 0.23264228599999992, 0.22858850899999972, 0.23471728000000036, 0.2305769350000002, 0.2314628919999997, 0.23257839199999975, 0.23144870100000015, 0.23358648599999965, 0.2325015699999997, 0.2348795309999998, 0.2331651859999999, 0.23687928099999978, 0.23101599299999975, 0.2292135700000002, 0.2311799950000002, 0.2333028429999997, 0.23272914300000025, 0.23855359399999987, 0.22922761800000035, ]
112-12-64	13	[0.24328003600000025, 0.24050570399999982, 0.24470603299999993, 0.2317138769999998, 0.23485324999999957, 0.2353992909999998, 0.2337566550000001, 0.23707298500000018, 0.23576450400000004, 0.23670701700000008, 0.2360105039999998, 0.23752729599999967, 0.23751603500000007, 0.23660733500000042, 0.23727787999999972, 0.24128860500000027, 0.23888743299999993, 0.23884744599999985, 0.23430327099999992, 0.2355102419999997, 0.23421756300000007, 0.23641815399999988, 0.2377819240000001, 0.237279617, 0.23646930400000032, 0.23785034500000002, 0.23510679899999998, 0.2365916480000001, 0.23811662700000014, 0.23434931599999986, 0.23901002100000035, 0.23637886200000002, 0.23844092299999975, 0.23706490999999996, 0.23609321699999963, 0.24006310899999983, 0.23448168699999972, 0.23290597700000015, 0.2406140429999999, 0.23512885299999997, ]
76-28-17	11	[0.2305940930000001, 0.232739488, 0.22966619500000007, 0.23573273699999975, 0.228728367, 0.23426260899999996, 0.23173941499999984, 0.231521839, 0.22772105699999967, 0.23450254699999995, 0.2347053080000001, 0.22861745199999994, 0.22826578099999972, 0.2297432330000002, 0.2322700339999999, 0.2331220639999998, 0.24194608100000004, 0.2297883679999999, 0.2358719370000002, 0.22944174299999975, 0.24189575299999966, 0.23811346899999997, 0.23259781899999998, 0.23415066800000028, 0.23066398700000024, 0.22852496600000016, 0.2358878980000001, 0.23721623899999988, 0.22888102099999985, 0.23104383399999984, 0.22815359100000032, 0.22843098400000006, 0.22682379700000022, 0.235325907, 0.23524331200000015, 0.22686632299999987, 0.23248958400000008, 0.22821653100000017, 0.23035393899999956, 0.23161332199999984, ]
98-22-37	10	[0.23725777499999978, 0.241624775, 0.2339232240000002, 0.2349104030000002, 0.23410343499999975, 0.2420796049999998, 0.23235596899999988, 0.2398091120000001, 0.2329193970000003, 0.23492755099999973, 0.2389391940000003, 0.2325083809999997, 0.22835293599999984, 0.23177189600000014, 0.23272505, 0.2360138690000002, 0.23407263999999994, 0.2309819449999999, 0.24074220199999985, 0.23483187099999991, 0.2336728640000003, 0.24396427099999984, 0.23305709600000002, 0.23741735500000027, 0.23455855600000053, 0.23467583299999983, 0.23872059000000023, 0.23754973600000007, 0.23479570699999996, 0.23304940899999993, 0.2312872370000001, 0.23745180199999982, 0.2345324879999997, 0.23596676900000002, 0.23582872199999994, 0.23615989100000023, 0.23039134000000017, 0.23684568500000003, 0.24182044199999986, 0.2400543449999999, ]
117-30-57	6	[0.23084789400000005, 0.23748950699999982, 0.230896467, 0.23169495500000004, 0.22889272199999988, 0.23093961100000016, 0.2323117670000001, 0.24719902199999977, 0.23369571700000025, 0.22968185699999966, 0.23468554000000008, 0.24251808200000013, 0.23165828600000005, 0.23086926799999974, 0.23206069100000004, 0.231612288, 0.23268607400000008, 0.23120650500000028, 0.22892543599999993, 0.226746012, 0.22883674399999965, 0.23190311900000005, 0.23046558699999986, 0.22940721100000028, 0.22948658599999971, 0.23363760499999975, 0.23002793599999993, 0.2306589739999998, 0.2325198839999998, 0.23376690100000008, 0.22895650400000012, 0.22960283299999995, 0.2322391549999998, 0.23815640300000007, 0.2357023100000002, 0.22913142800000008, 0.23823532400000014, 0.2311902039999998, 0.23186200499999998, 0.24064103999999986, ]
71-17-7	10	[0.23377814299999988, 0.22965750600000012, 0.23208457100000013, 0.2302087949999998, 0.23777894800000032, 0.2321876490000001, 0.2290398330000003, 0.24179688300000013, 0.23178053499999995, 0.2317256310000002, 0.2336220469999999, 0.2410460480000003, 0.23182577699999962, 0.23233868400000013, 0.23343319499999993, 0.22870603600000017, 0.23280315899999993, 0.2329410209999998, 0.2311968400000004, 0.2342135729999999, 0.2364780719999997, 0.23058118299999997, 0.2301217630000001, 0.23462071500000015, 0.23293295299999972, 0.22659855600000034, 0.23124851099999955, 0.23374247099999979, 0.22953958800000018, 0.23337016500000018, 0.22999515700000028, 0.23056081000000006, 0.23413082699999999, 0.23185864600000006, 0.23246265100000008, 0.2327459270000003, 0.2300158830000001, 0.2305084660000003, 0.23028634500000011, 0.23415422799999996, ]
126-18-45	7	[0.23393644999999985, 0.22728665500000034, 0.22803965500000034, 0.22796832899999986, 0.22681620999999996, 0.22575084499999987, 0.22955578100000018, 0.24187065299999988, 0.2277798849999999, 0.23266020800000042, 0.22545732299999965, 0.23025649999999986, 0.2245596569999999, 0.2259311030000002, 0.22816396500000025, 0.23559756499999995, 0.22869085800000022, 0.2349974600000002, 0.22875270499999978, 0.22504956999999992, 0.22454749399999985, 0.22996608000000007, 0.2329574430000001, 0.22316013899999998, 0.23273701599999974, 0.23509531200000033, 0.22840028400000012, 0.2303914640000002, 0.22667119699999994, 0.23649083000000015, 0.22389225499999998, 0.22877930999999974, 0.22833864699999973, 0.22833575199999956, 0.234891073, 0.2290513409999999, 0.23475210199999985, 0.2259979839999997, 0.22467240199999994, 0.22748819300000012, ]
59-26-34	9	[0.2313821350000005, 0.23343092100000007, 0.23043306399999963, 0.23164910599999988, 0.2350613720000001, 0.2283783060000002, 0.2343497379999997, 0.23004368999999958, 0.23543371000000013, 0.23329576800000007, 0.23490157799999967, 0.23151846600000026, 0.2328781659999999, 0.23598502600000026, 0.2305237, 0.23048082599999997, 0.23833300700000004, 0.23048748900000016, 0.24015697299999994, 0.22885025400000014, 0.23201660400000002, 0.23445602799999987, 0.23710892099999992, 0.24683160299999996, 0.23344916199999988, 0.22954107099999987, 0.2347164369999999, 0.25132953199999974, 0.23658305999999962, 0.23033979999999987, 0.22928738699999984, 0.23147006800000014, 0.23135783300000012, 0.23497208300000016, 0.24073111299999983, 0.23426491800000004, 0.2298890349999998, 0.2337868860000003, 0.22971456599999973, 0.23015579899999983, ]
